Second;RAM_KB
0;13620.00000000000000000000000000000000000000000000000000
1;326288.00000000000000000000000000000000000000000000000000
2;378252.00000000000000000000000000000000000000000000000000
3;699212.00000000000000000000000000000000000000000000000000
4;747868.00000000000000000000000000000000000000000000000000
5;803664.00000000000000000000000000000000000000000000000000
6;902308.00000000000000000000000000000000000000000000000000
7;933240.00000000000000000000000000000000000000000000000000
8;978072.00000000000000000000000000000000000000000000000000
9;981532.00000000000000000000000000000000000000000000000000
10;988664.00000000000000000000000000000000000000000000000000
11;992852.00000000000000000000000000000000000000000000000000
12;999220.00000000000000000000000000000000000000000000000000
13;1005288.00000000000000000000000000000000000000000000000000
14;1012328.00000000000000000000000000000000000000000000000000
15;1020536.00000000000000000000000000000000000000000000000000
16;1026104.00000000000000000000000000000000000000000000000000
17;1031956.00000000000000000000000000000000000000000000000000
18;1035884.00000000000000000000000000000000000000000000000000
19;1042132.00000000000000000000000000000000000000000000000000
20;1048520.00000000000000000000000000000000000000000000000000
21;1054296.00000000000000000000000000000000000000000000000000
22;1060932.00000000000000000000000000000000000000000000000000
23;1066924.00000000000000000000000000000000000000000000000000
24;1071636.00000000000000000000000000000000000000000000000000
25;1076508.00000000000000000000000000000000000000000000000000
26;1081960.00000000000000000000000000000000000000000000000000
27;1086928.00000000000000000000000000000000000000000000000000
28;1093744.00000000000000000000000000000000000000000000000000
29;1097152.00000000000000000000000000000000000000000000000000
30;1101736.00000000000000000000000000000000000000000000000000
31;1105296.00000000000000000000000000000000000000000000000000
32;1111452.00000000000000000000000000000000000000000000000000
33;1115908.00000000000000000000000000000000000000000000000000
34;1120652.00000000000000000000000000000000000000000000000000
35;1127164.00000000000000000000000000000000000000000000000000
36;1130604.00000000000000000000000000000000000000000000000000
37;1134972.00000000000000000000000000000000000000000000000000
38;1141780.00000000000000000000000000000000000000000000000000
39;1146164.00000000000000000000000000000000000000000000000000
40;1151344.00000000000000000000000000000000000000000000000000
41;1156604.00000000000000000000000000000000000000000000000000
42;1163660.00000000000000000000000000000000000000000000000000
43;1168028.00000000000000000000000000000000000000000000000000
44;1173160.00000000000000000000000000000000000000000000000000
45;1178560.00000000000000000000000000000000000000000000000000
46;1181000.00000000000000000000000000000000000000000000000000
47;1261044.00000000000000000000000000000000000000000000000000
48;1261152.00000000000000000000000000000000000000000000000000
49;1260540.00000000000000000000000000000000000000000000000000
50;1260284.00000000000000000000000000000000000000000000000000
51;1261664.00000000000000000000000000000000000000000000000000
52;1260540.00000000000000000000000000000000000000000000000000
53;1262064.00000000000000000000000000000000000000000000000000
54;1260132.00000000000000000000000000000000000000000000000000
55;1260796.00000000000000000000000000000000000000000000000000
56;1261168.00000000000000000000000000000000000000000000000000
57;1261028.00000000000000000000000000000000000000000000000000
58;1260988.00000000000000000000000000000000000000000000000000
59;1260684.00000000000000000000000000000000000000000000000000
60;1260616.00000000000000000000000000000000000000000000000000
61;1261244.00000000000000000000000000000000000000000000000000
62;1260568.00000000000000000000000000000000000000000000000000
63;1261056.00000000000000000000000000000000000000000000000000
64;1261216.00000000000000000000000000000000000000000000000000
65;1260732.00000000000000000000000000000000000000000000000000
66;1261092.00000000000000000000000000000000000000000000000000
67;1261232.00000000000000000000000000000000000000000000000000
68;1261112.00000000000000000000000000000000000000000000000000
69;1261112.00000000000000000000000000000000000000000000000000
70;1260732.00000000000000000000000000000000000000000000000000
71;1261088.00000000000000000000000000000000000000000000000000
72;1261496.00000000000000000000000000000000000000000000000000
73;1260604.00000000000000000000000000000000000000000000000000
74;1261092.00000000000000000000000000000000000000000000000000
75;1262128.00000000000000000000000000000000000000000000000000
76;1260604.00000000000000000000000000000000000000000000000000
77;1261092.00000000000000000000000000000000000000000000000000
78;1261624.00000000000000000000000000000000000000000000000000
79;1260732.00000000000000000000000000000000000000000000000000
80;1261092.00000000000000000000000000000000000000000000000000
81;1262128.00000000000000000000000000000000000000000000000000
82;1261488.00000000000000000000000000000000000000000000000000
83;1260196.00000000000000000000000000000000000000000000000000
84;1261244.00000000000000000000000000000000000000000000000000
85;1262128.00000000000000000000000000000000000000000000000000
86;1159640.00000000000000000000000000000000000000000000000000
87;1161120.00000000000000000000000000000000000000000000000000
88;1163132.00000000000000000000000000000000000000000000000000
89;1165104.00000000000000000000000000000000000000000000000000
90;1167308.00000000000000000000000000000000000000000000000000
91;1169156.00000000000000000000000000000000000000000000000000
92;1172436.00000000000000000000000000000000000000000000000000
93;1175188.00000000000000000000000000000000000000000000000000
94;1177164.00000000000000000000000000000000000000000000000000
95;1179232.00000000000000000000000000000000000000000000000000
96;1181876.00000000000000000000000000000000000000000000000000
97;1184864.00000000000000000000000000000000000000000000000000
98;1187644.00000000000000000000000000000000000000000000000000
99;1190004.00000000000000000000000000000000000000000000000000
100;1192328.00000000000000000000000000000000000000000000000000
101;1194672.00000000000000000000000000000000000000000000000000
102;1199064.00000000000000000000000000000000000000000000000000
103;1201420.00000000000000000000000000000000000000000000000000
104;1204556.00000000000000000000000000000000000000000000000000
105;1207028.00000000000000000000000000000000000000000000000000
106;1209164.00000000000000000000000000000000000000000000000000
107;1214572.00000000000000000000000000000000000000000000000000
108;1216128.00000000000000000000000000000000000000000000000000
109;1222220.00000000000000000000000000000000000000000000000000
110;1224492.00000000000000000000000000000000000000000000000000
111;1226652.00000000000000000000000000000000000000000000000000
112;1230368.00000000000000000000000000000000000000000000000000
113;1232964.00000000000000000000000000000000000000000000000000
114;1234652.00000000000000000000000000000000000000000000000000
115;1240528.00000000000000000000000000000000000000000000000000
116;1241360.00000000000000000000000000000000000000000000000000
117;1244900.00000000000000000000000000000000000000000000000000
118;1246756.00000000000000000000000000000000000000000000000000
119;1251664.00000000000000000000000000000000000000000000000000
