Second;RAM_KB
0;4196.00000000000000000000000000000000000000000000000000
1;54124.00000000000000000000000000000000000000000000000000
2;142704.00000000000000000000000000000000000000000000000000
3;160480.00000000000000000000000000000000000000000000000000
4;184780.00000000000000000000000000000000000000000000000000
