Second;RAM_KB
0;8040.00000000000000000000000000000000000000000000000000
1;317800.00000000000000000000000000000000000000000000000000
2;374492.00000000000000000000000000000000000000000000000000
3;692232.00000000000000000000000000000000000000000000000000
4;747712.00000000000000000000000000000000000000000000000000
5;803584.00000000000000000000000000000000000000000000000000
6;899236.00000000000000000000000000000000000000000000000000
7;932024.00000000000000000000000000000000000000000000000000
8;937240.00000000000000000000000000000000000000000000000000
9;977684.00000000000000000000000000000000000000000000000000
10;984524.00000000000000000000000000000000000000000000000000
11;989900.00000000000000000000000000000000000000000000000000
12;995708.00000000000000000000000000000000000000000000000000
13;1001944.00000000000000000000000000000000000000000000000000
14;1007476.00000000000000000000000000000000000000000000000000
15;1013396.00000000000000000000000000000000000000000000000000
16;1020076.00000000000000000000000000000000000000000000000000
17;1024796.00000000000000000000000000000000000000000000000000
18;1030828.00000000000000000000000000000000000000000000000000
19;1036584.00000000000000000000000000000000000000000000000000
20;1041428.00000000000000000000000000000000000000000000000000
21;1046248.00000000000000000000000000000000000000000000000000
22;1052544.00000000000000000000000000000000000000000000000000
23;1057812.00000000000000000000000000000000000000000000000000
24;1063784.00000000000000000000000000000000000000000000000000
25;1068004.00000000000000000000000000000000000000000000000000
26;1073368.00000000000000000000000000000000000000000000000000
27;1078884.00000000000000000000000000000000000000000000000000
28;1083580.00000000000000000000000000000000000000000000000000
29;1090384.00000000000000000000000000000000000000000000000000
30;1093676.00000000000000000000000000000000000000000000000000
31;1098564.00000000000000000000000000000000000000000000000000
32;1103880.00000000000000000000000000000000000000000000000000
33;1109076.00000000000000000000000000000000000000000000000000
34;1114416.00000000000000000000000000000000000000000000000000
35;1121208.00000000000000000000000000000000000000000000000000
36;1125388.00000000000000000000000000000000000000000000000000
37;1129744.00000000000000000000000000000000000000000000000000
38;1133784.00000000000000000000000000000000000000000000000000
39;1140348.00000000000000000000000000000000000000000000000000
40;1144764.00000000000000000000000000000000000000000000000000
41;1149788.00000000000000000000000000000000000000000000000000
42;1155404.00000000000000000000000000000000000000000000000000
43;1161532.00000000000000000000000000000000000000000000000000
44;1165392.00000000000000000000000000000000000000000000000000
45;1170752.00000000000000000000000000000000000000000000000000
46;1174404.00000000000000000000000000000000000000000000000000
47;1182536.00000000000000000000000000000000000000000000000000
48;1182536.00000000000000000000000000000000000000000000000000
49;1204436.00000000000000000000000000000000000000000000000000
50;1205392.00000000000000000000000000000000000000000000000000
51;1205396.00000000000000000000000000000000000000000000000000
52;1204472.00000000000000000000000000000000000000000000000000
53;1204472.00000000000000000000000000000000000000000000000000
54;1204912.00000000000000000000000000000000000000000000000000
55;1205392.00000000000000000000000000000000000000000000000000
56;1204436.00000000000000000000000000000000000000000000000000
57;1205328.00000000000000000000000000000000000000000000000000
58;1205004.00000000000000000000000000000000000000000000000000
59;1205328.00000000000000000000000000000000000000000000000000
60;1204756.00000000000000000000000000000000000000000000000000
61;1205068.00000000000000000000000000000000000000000000000000
62;1204252.00000000000000000000000000000000000000000000000000
63;1204764.00000000000000000000000000000000000000000000000000
64;1205208.00000000000000000000000000000000000000000000000000
65;1205304.00000000000000000000000000000000000000000000000000
66;1204748.00000000000000000000000000000000000000000000000000
67;1205240.00000000000000000000000000000000000000000000000000
68;1205304.00000000000000000000000000000000000000000000000000
69;1205304.00000000000000000000000000000000000000000000000000
70;1204284.00000000000000000000000000000000000000000000000000
71;1205304.00000000000000000000000000000000000000000000000000
72;1205240.00000000000000000000000000000000000000000000000000
73;1205240.00000000000000000000000000000000000000000000000000
74;1205304.00000000000000000000000000000000000000000000000000
75;1205240.00000000000000000000000000000000000000000000000000
76;1205244.00000000000000000000000000000000000000000000000000
77;1204348.00000000000000000000000000000000000000000000000000
78;1204728.00000000000000000000000000000000000000000000000000
79;1204796.00000000000000000000000000000000000000000000000000
80;1204796.00000000000000000000000000000000000000000000000000
81;1205240.00000000000000000000000000000000000000000000000000
82;1205304.00000000000000000000000000000000000000000000000000
83;1205240.00000000000000000000000000000000000000000000000000
84;1205176.00000000000000000000000000000000000000000000000000
85;1205244.00000000000000000000000000000000000000000000000000
86;1204328.00000000000000000000000000000000000000000000000000
87;1204292.00000000000000000000000000000000000000000000000000
88;1204292.00000000000000000000000000000000000000000000000000
89;1204356.00000000000000000000000000000000000000000000000000
90;1205248.00000000000000000000000000000000000000000000000000
91;1205252.00000000000000000000000000000000000000000000000000
92;1204328.00000000000000000000000000000000000000000000000000
93;1204356.00000000000000000000000000000000000000000000000000
94;1205248.00000000000000000000000000000000000000000000000000
95;1104900.00000000000000000000000000000000000000000000000000
96;1107240.00000000000000000000000000000000000000000000000000
97;1110016.00000000000000000000000000000000000000000000000000
98;1112180.00000000000000000000000000000000000000000000000000
99;1114492.00000000000000000000000000000000000000000000000000
100;1116708.00000000000000000000000000000000000000000000000000
101;1118604.00000000000000000000000000000000000000000000000000
102;1121348.00000000000000000000000000000000000000000000000000
103;1123100.00000000000000000000000000000000000000000000000000
104;1127060.00000000000000000000000000000000000000000000000000
105;1129060.00000000000000000000000000000000000000000000000000
106;1132500.00000000000000000000000000000000000000000000000000
107;1134512.00000000000000000000000000000000000000000000000000
108;1136408.00000000000000000000000000000000000000000000000000
109;1139496.00000000000000000000000000000000000000000000000000
110;1144440.00000000000000000000000000000000000000000000000000
111;1145764.00000000000000000000000000000000000000000000000000
112;1150324.00000000000000000000000000000000000000000000000000
113;1151808.00000000000000000000000000000000000000000000000000
114;1154188.00000000000000000000000000000000000000000000000000
115;1160052.00000000000000000000000000000000000000000000000000
116;1162020.00000000000000000000000000000000000000000000000000
117;1164444.00000000000000000000000000000000000000000000000000
118;1168016.00000000000000000000000000000000000000000000000000
119;1170492.00000000000000000000000000000000000000000000000000
120;1172612.00000000000000000000000000000000000000000000000000
121;1178620.00000000000000000000000000000000000000000000000000
122;1180096.00000000000000000000000000000000000000000000000000
123;1182908.00000000000000000000000000000000000000000000000000
124;1188232.00000000000000000000000000000000000000000000000000
125;1190960.00000000000000000000000000000000000000000000000000
126;1192632.00000000000000000000000000000000000000000000000000
127;1195884.00000000000000000000000000000000000000000000000000
128;1199960.00000000000000000000000000000000000000000000000000
129;1202360.00000000000000000000000000000000000000000000000000
130;1203584.00000000000000000000000000000000000000000000000000
131;1205812.00000000000000000000000000000000000000000000000000
132;1208176.00000000000000000000000000000000000000000000000000
133;1213936.00000000000000000000000000000000000000000000000000
134;1215008.00000000000000000000000000000000000000000000000000
135;1215940.00000000000000000000000000000000000000000000000000
136;1215824.00000000000000000000000000000000000000000000000000
137;1216840.00000000000000000000000000000000000000000000000000
138;1216780.00000000000000000000000000000000000000000000000000
139;1215824.00000000000000000000000000000000000000000000000000
140;1216840.00000000000000000000000000000000000000000000000000
141;1216208.00000000000000000000000000000000000000000000000000
142;1216716.00000000000000000000000000000000000000000000000000
143;1216840.00000000000000000000000000000000000000000000000000
144;1216716.00000000000000000000000000000000000000000000000000
145;1216716.00000000000000000000000000000000000000000000000000
146;1215824.00000000000000000000000000000000000000000000000000
147;1215816.00000000000000000000000000000000000000000000000000
148;1215820.00000000000000000000000000000000000000000000000000
149;1216712.00000000000000000000000000000000000000000000000000
150;1215820.00000000000000000000000000000000000000000000000000
151;1216776.00000000000000000000000000000000000000000000000000
152;1216160.00000000000000000000000000000000000000000000000000
153;1216836.00000000000000000000000000000000000000000000000000
154;1216836.00000000000000000000000000000000000000000000000000
155;1216264.00000000000000000000000000000000000000000000000000
156;1215816.00000000000000000000000000000000000000000000000000
157;1216712.00000000000000000000000000000000000000000000000000
158;1215820.00000000000000000000000000000000000000000000000000
159;1216776.00000000000000000000000000000000000000000000000000
160;1216776.00000000000000000000000000000000000000000000000000
161;1216520.00000000000000000000000000000000000000000000000000
162;1216160.00000000000000000000000000000000000000000000000000
163;1215816.00000000000000000000000000000000000000000000000000
164;1216840.00000000000000000000000000000000000000000000000000
165;1216836.00000000000000000000000000000000000000000000000000
166;1216712.00000000000000000000000000000000000000000000000000
167;1216328.00000000000000000000000000000000000000000000000000
168;1216012.00000000000000000000000000000000000000000000000000
169;1215816.00000000000000000000000000000000000000000000000000
170;1216140.00000000000000000000000000000000000000000000000000
171;1216204.00000000000000000000000000000000000000000000000000
172;1216172.00000000000000000000000000000000000000000000000000
173;1216708.00000000000000000000000000000000000000000000000000
174;1216836.00000000000000000000000000000000000000000000000000
175;1216712.00000000000000000000000000000000000000000000000000
176;1215756.00000000000000000000000000000000000000000000000000
177;1216328.00000000000000000000000000000000000000000000000000
178;1216520.00000000000000000000000000000000000000000000000000
179;1216584.00000000000000000000000000000000000000000000000000
180;1215816.00000000000000000000000000000000000000000000000000
181;1215820.00000000000000000000000000000000000000000000000000
182;1216712.00000000000000000000000000000000000000000000000000
183;1110344.00000000000000000000000000000000000000000000000000
184;1112272.00000000000000000000000000000000000000000000000000
185;1114900.00000000000000000000000000000000000000000000000000
186;1117032.00000000000000000000000000000000000000000000000000
187;1118956.00000000000000000000000000000000000000000000000000
188;1120812.00000000000000000000000000000000000000000000000000
189;1123236.00000000000000000000000000000000000000000000000000
190;1124856.00000000000000000000000000000000000000000000000000
191;1127372.00000000000000000000000000000000000000000000000000
192;1128708.00000000000000000000000000000000000000000000000000
193;1131800.00000000000000000000000000000000000000000000000000
194;1133932.00000000000000000000000000000000000000000000000000
195;1137060.00000000000000000000000000000000000000000000000000
196;1138568.00000000000000000000000000000000000000000000000000
197;1141804.00000000000000000000000000000000000000000000000000
198;1143772.00000000000000000000000000000000000000000000000000
199;1146836.00000000000000000000000000000000000000000000000000
200;1148904.00000000000000000000000000000000000000000000000000
201;1154376.00000000000000000000000000000000000000000000000000
202;1156540.00000000000000000000000000000000000000000000000000
203;1158160.00000000000000000000000000000000000000000000000000
204;1163808.00000000000000000000000000000000000000000000000000
205;1165788.00000000000000000000000000000000000000000000000000
206;1170624.00000000000000000000000000000000000000000000000000
207;1174160.00000000000000000000000000000000000000000000000000
208;1175828.00000000000000000000000000000000000000000000000000
209;1177624.00000000000000000000000000000000000000000000000000
210;1183652.00000000000000000000000000000000000000000000000000
211;1185440.00000000000000000000000000000000000000000000000000
212;1186772.00000000000000000000000000000000000000000000000000
213;1190976.00000000000000000000000000000000000000000000000000
214;1193416.00000000000000000000000000000000000000000000000000
215;1195536.00000000000000000000000000000000000000000000000000
216;1197396.00000000000000000000000000000000000000000000000000
217;1200868.00000000000000000000000000000000000000000000000000
218;1201972.00000000000000000000000000000000000000000000000000
219;1204464.00000000000000000000000000000000000000000000000000
220;1207576.00000000000000000000000000000000000000000000000000
221;1208912.00000000000000000000000000000000000000000000000000
222;1213472.00000000000000000000000000000000000000000000000000
223;1214988.00000000000000000000000000000000000000000000000000
224;1218344.00000000000000000000000000000000000000000000000000
225;1218352.00000000000000000000000000000000000000000000000000
226;1217880.00000000000000000000000000000000000000000000000000
227;1217372.00000000000000000000000000000000000000000000000000
228;1217388.00000000000000000000000000000000000000000000000000
229;1217400.00000000000000000000000000000000000000000000000000
230;1217944.00000000000000000000000000000000000000000000000000
231;1217944.00000000000000000000000000000000000000000000000000
232;1216940.00000000000000000000000000000000000000000000000000
233;1217884.00000000000000000000000000000000000000000000000000
234;1216988.00000000000000000000000000000000000000000000000000
235;1216924.00000000000000000000000000000000000000000000000000
236;1217944.00000000000000000000000000000000000000000000000000
237;1217880.00000000000000000000000000000000000000000000000000
238;1216960.00000000000000000000000000000000000000000000000000
239;1217944.00000000000000000000000000000000000000000000000000
240;1217884.00000000000000000000000000000000000000000000000000
241;1217884.00000000000000000000000000000000000000000000000000
242;1217864.00000000000000000000000000000000000000000000000000
243;1217880.00000000000000000000000000000000000000000000000000
244;1217880.00000000000000000000000000000000000000000000000000
245;1216988.00000000000000000000000000000000000000000000000000
246;1216924.00000000000000000000000000000000000000000000000000
247;1217944.00000000000000000000000000000000000000000000000000
248;1217884.00000000000000000000000000000000000000000000000000
249;1217880.00000000000000000000000000000000000000000000000000
250;1217880.00000000000000000000000000000000000000000000000000
251;1217884.00000000000000000000000000000000000000000000000000
252;1217388.00000000000000000000000000000000000000000000000000
253;1217884.00000000000000000000000000000000000000000000000000
254;1216924.00000000000000000000000000000000000000000000000000
255;1217388.00000000000000000000000000000000000000000000000000
256;1216924.00000000000000000000000000000000000000000000000000
257;1216924.00000000000000000000000000000000000000000000000000
258;1216960.00000000000000000000000000000000000000000000000000
259;1217944.00000000000000000000000000000000000000000000000000
260;1217944.00000000000000000000000000000000000000000000000000
261;1217880.00000000000000000000000000000000000000000000000000
262;1217880.00000000000000000000000000000000000000000000000000
263;1217944.00000000000000000000000000000000000000000000000000
264;1217880.00000000000000000000000000000000000000000000000000
265;1217880.00000000000000000000000000000000000000000000000000
266;1217944.00000000000000000000000000000000000000000000000000
267;1217880.00000000000000000000000000000000000000000000000000
268;1217884.00000000000000000000000000000000000000000000000000
269;1216924.00000000000000000000000000000000000000000000000000
270;1216960.00000000000000000000000000000000000000000000000000
271;1216924.00000000000000000000000000000000000000000000000000
272;1109188.00000000000000000000000000000000000000000000000000
273;1111112.00000000000000000000000000000000000000000000000000
274;1113960.00000000000000000000000000000000000000000000000000
275;1116164.00000000000000000000000000000000000000000000000000
276;1118600.00000000000000000000000000000000000000000000000000
277;1120104.00000000000000000000000000000000000000000000000000
278;1122080.00000000000000000000000000000000000000000000000000
279;1124200.00000000000000000000000000000000000000000000000000
280;1127264.00000000000000000000000000000000000000000000000000
281;1128160.00000000000000000000000000000000000000000000000000
282;1130760.00000000000000000000000000000000000000000000000000
283;1132936.00000000000000000000000000000000000000000000000000
284;1135592.00000000000000000000000000000000000000000000000000
285;1137204.00000000000000000000000000000000000000000000000000
286;1140020.00000000000000000000000000000000000000000000000000
287;1142312.00000000000000000000000000000000000000000000000000
288;1146172.00000000000000000000000000000000000000000000000000
289;1148256.00000000000000000000000000000000000000000000000000
290;1152396.00000000000000000000000000000000000000000000000000
291;1154788.00000000000000000000000000000000000000000000000000
292;1157708.00000000000000000000000000000000000000000000000000
293;1160348.00000000000000000000000000000000000000000000000000
294;1162532.00000000000000000000000000000000000000000000000000
295;1167232.00000000000000000000000000000000000000000000000000
296;1169024.00000000000000000000000000000000000000000000000000
297;1171488.00000000000000000000000000000000000000000000000000
298;1175212.00000000000000000000000000000000000000000000000000
299;1177052.00000000000000000000000000000000000000000000000000
