Second;RAM_KB
0;6176.00000000000000000000000000000000000000000000000000
1;305612.00000000000000000000000000000000000000000000000000
2;372864.00000000000000000000000000000000000000000000000000
3;614040.00000000000000000000000000000000000000000000000000
4;725600.00000000000000000000000000000000000000000000000000
5;805888.00000000000000000000000000000000000000000000000000
6;886300.00000000000000000000000000000000000000000000000000
7;931376.00000000000000000000000000000000000000000000000000
8;934768.00000000000000000000000000000000000000000000000000
9;939936.00000000000000000000000000000000000000000000000000
10;980036.00000000000000000000000000000000000000000000000000
11;983628.00000000000000000000000000000000000000000000000000
12;984296.00000000000000000000000000000000000000000000000000
13;991132.00000000000000000000000000000000000000000000000000
14;996560.00000000000000000000000000000000000000000000000000
15;1000568.00000000000000000000000000000000000000000000000000
16;1004404.00000000000000000000000000000000000000000000000000
17;1007372.00000000000000000000000000000000000000000000000000
18;1009268.00000000000000000000000000000000000000000000000000
19;1014696.00000000000000000000000000000000000000000000000000
20;1017984.00000000000000000000000000000000000000000000000000
21;1022208.00000000000000000000000000000000000000000000000000
22;1025548.00000000000000000000000000000000000000000000000000
23;1029280.00000000000000000000000000000000000000000000000000
24;1033400.00000000000000000000000000000000000000000000000000
25;1037128.00000000000000000000000000000000000000000000000000
26;1039308.00000000000000000000000000000000000000000000000000
27;1044384.00000000000000000000000000000000000000000000000000
28;1047428.00000000000000000000000000000000000000000000000000
29;1049716.00000000000000000000000000000000000000000000000000
30;1054648.00000000000000000000000000000000000000000000000000
31;1057940.00000000000000000000000000000000000000000000000000
32;1062880.00000000000000000000000000000000000000000000000000
33;1065728.00000000000000000000000000000000000000000000000000
34;1070076.00000000000000000000000000000000000000000000000000
35;1074768.00000000000000000000000000000000000000000000000000
36;1076912.00000000000000000000000000000000000000000000000000
37;1082600.00000000000000000000000000000000000000000000000000
38;1085640.00000000000000000000000000000000000000000000000000
39;1086144.00000000000000000000000000000000000000000000000000
40;1091784.00000000000000000000000000000000000000000000000000
41;1095520.00000000000000000000000000000000000000000000000000
42;1101328.00000000000000000000000000000000000000000000000000
43;1103816.00000000000000000000000000000000000000000000000000
44;1106544.00000000000000000000000000000000000000000000000000
45;1110756.00000000000000000000000000000000000000000000000000
46;1115336.00000000000000000000000000000000000000000000000000
47;1118296.00000000000000000000000000000000000000000000000000
48;1121488.00000000000000000000000000000000000000000000000000
49;1124356.00000000000000000000000000000000000000000000000000
50;1126180.00000000000000000000000000000000000000000000000000
51;1132572.00000000000000000000000000000000000000000000000000
52;1135756.00000000000000000000000000000000000000000000000000
53;1139948.00000000000000000000000000000000000000000000000000
54;1142628.00000000000000000000000000000000000000000000000000
55;1145556.00000000000000000000000000000000000000000000000000
56;1152332.00000000000000000000000000000000000000000000000000
57;1154552.00000000000000000000000000000000000000000000000000
58;1157880.00000000000000000000000000000000000000000000000000
59;1160944.00000000000000000000000000000000000000000000000000
60;1164916.00000000000000000000000000000000000000000000000000
61;1165676.00000000000000000000000000000000000000000000000000
62;1170156.00000000000000000000000000000000000000000000000000
63;1172884.00000000000000000000000000000000000000000000000000
64;1180800.00000000000000000000000000000000000000000000000000
65;1180800.00000000000000000000000000000000000000000000000000
66;1399708.00000000000000000000000000000000000000000000000000
67;1399612.00000000000000000000000000000000000000000000000000
68;1399964.00000000000000000000000000000000000000000000000000
69;1399936.00000000000000000000000000000000000000000000000000
70;1399616.00000000000000000000000000000000000000000000000000
71;1399552.00000000000000000000000000000000000000000000000000
72;1400004.00000000000000000000000000000000000000000000000000
73;1399872.00000000000000000000000000000000000000000000000000
74;1399936.00000000000000000000000000000000000000000000000000
75;1399768.00000000000000000000000000000000000000000000000000
76;1399744.00000000000000000000000000000000000000000000000000
77;1399456.00000000000000000000000000000000000000000000000000
78;1399936.00000000000000000000000000000000000000000000000000
79;1399936.00000000000000000000000000000000000000000000000000
80;1399744.00000000000000000000000000000000000000000000000000
81;1399616.00000000000000000000000000000000000000000000000000
82;1399460.00000000000000000000000000000000000000000000000000
83;1399872.00000000000000000000000000000000000000000000000000
84;1399936.00000000000000000000000000000000000000000000000000
85;1399456.00000000000000000000000000000000000000000000000000
86;1400064.00000000000000000000000000000000000000000000000000
87;1399936.00000000000000000000000000000000000000000000000000
88;1399936.00000000000000000000000000000000000000000000000000
89;1400056.00000000000000000000000000000000000000000000000000
90;1400064.00000000000000000000000000000000000000000000000000
91;1399896.00000000000000000000000000000000000000000000000000
92;1399744.00000000000000000000000000000000000000000000000000
93;1399552.00000000000000000000000000000000000000000000000000
94;1399424.00000000000000000000000000000000000000000000000000
95;1399744.00000000000000000000000000000000000000000000000000
96;1399968.00000000000000000000000000000000000000000000000000
97;1399696.00000000000000000000000000000000000000000000000000
98;1399488.00000000000000000000000000000000000000000000000000
99;1400056.00000000000000000000000000000000000000000000000000
100;1400088.00000000000000000000000000000000000000000000000000
101;1399456.00000000000000000000000000000000000000000000000000
102;1399872.00000000000000000000000000000000000000000000000000
103;1399936.00000000000000000000000000000000000000000000000000
104;1399936.00000000000000000000000000000000000000000000000000
105;1400064.00000000000000000000000000000000000000000000000000
106;1399552.00000000000000000000000000000000000000000000000000
107;1400008.00000000000000000000000000000000000000000000000000
108;1399936.00000000000000000000000000000000000000000000000000
109;1399936.00000000000000000000000000000000000000000000000000
110;1377872.00000000000000000000000000000000000000000000000000
111;1295584.00000000000000000000000000000000000000000000000000
112;1298252.00000000000000000000000000000000000000000000000000
113;1301724.00000000000000000000000000000000000000000000000000
114;1301992.00000000000000000000000000000000000000000000000000
115;1303424.00000000000000000000000000000000000000000000000000
116;1306456.00000000000000000000000000000000000000000000000000
117;1307728.00000000000000000000000000000000000000000000000000
118;1309124.00000000000000000000000000000000000000000000000000
119;1310648.00000000000000000000000000000000000000000000000000
120;1312504.00000000000000000000000000000000000000000000000000
121;1313944.00000000000000000000000000000000000000000000000000
122;1316052.00000000000000000000000000000000000000000000000000
123;1317536.00000000000000000000000000000000000000000000000000
124;1318472.00000000000000000000000000000000000000000000000000
125;1320420.00000000000000000000000000000000000000000000000000
126;1322192.00000000000000000000000000000000000000000000000000
127;1323336.00000000000000000000000000000000000000000000000000
128;1324912.00000000000000000000000000000000000000000000000000
129;1326876.00000000000000000000000000000000000000000000000000
130;1328736.00000000000000000000000000000000000000000000000000
131;1330460.00000000000000000000000000000000000000000000000000
132;1332092.00000000000000000000000000000000000000000000000000
133;1336200.00000000000000000000000000000000000000000000000000
134;1338884.00000000000000000000000000000000000000000000000000
135;1339344.00000000000000000000000000000000000000000000000000
136;1343180.00000000000000000000000000000000000000000000000000
137;1345148.00000000000000000000000000000000000000000000000000
138;1346148.00000000000000000000000000000000000000000000000000
139;1348404.00000000000000000000000000000000000000000000000000
140;1352856.00000000000000000000000000000000000000000000000000
141;1354256.00000000000000000000000000000000000000000000000000
142;1355736.00000000000000000000000000000000000000000000000000
143;1357148.00000000000000000000000000000000000000000000000000
144;1360088.00000000000000000000000000000000000000000000000000
145;1362248.00000000000000000000000000000000000000000000000000
146;1363812.00000000000000000000000000000000000000000000000000
147;1364912.00000000000000000000000000000000000000000000000000
148;1365880.00000000000000000000000000000000000000000000000000
149;1371332.00000000000000000000000000000000000000000000000000
150;1372280.00000000000000000000000000000000000000000000000000
151;1373388.00000000000000000000000000000000000000000000000000
152;1375476.00000000000000000000000000000000000000000000000000
153;1376868.00000000000000000000000000000000000000000000000000
154;1380324.00000000000000000000000000000000000000000000000000
155;1382512.00000000000000000000000000000000000000000000000000
156;1383812.00000000000000000000000000000000000000000000000000
157;1385576.00000000000000000000000000000000000000000000000000
158;1386324.00000000000000000000000000000000000000000000000000
159;1390800.00000000000000000000000000000000000000000000000000
160;1391172.00000000000000000000000000000000000000000000000000
161;1392464.00000000000000000000000000000000000000000000000000
162;1393996.00000000000000000000000000000000000000000000000000
163;1396032.00000000000000000000000000000000000000000000000000
164;1397452.00000000000000000000000000000000000000000000000000
165;1397916.00000000000000000000000000000000000000000000000000
166;1403104.00000000000000000000000000000000000000000000000000
167;1402944.00000000000000000000000000000000000000000000000000
168;1404136.00000000000000000000000000000000000000000000000000
169;1405472.00000000000000000000000000000000000000000000000000
170;1408704.00000000000000000000000000000000000000000000000000
171;1408704.00000000000000000000000000000000000000000000000000
172;1411336.00000000000000000000000000000000000000000000000000
173;1411400.00000000000000000000000000000000000000000000000000
174;1411400.00000000000000000000000000000000000000000000000000
175;1410952.00000000000000000000000000000000000000000000000000
176;1410888.00000000000000000000000000000000000000000000000000
177;1411336.00000000000000000000000000000000000000000000000000
178;1411336.00000000000000000000000000000000000000000000000000
179;1411464.00000000000000000000000000000000000000000000000000
180;1411400.00000000000000000000000000000000000000000000000000
181;1411464.00000000000000000000000000000000000000000000000000
182;1411200.00000000000000000000000000000000000000000000000000
183;1411016.00000000000000000000000000000000000000000000000000
184;1410824.00000000000000000000000000000000000000000000000000
185;1410888.00000000000000000000000000000000000000000000000000
186;1411172.00000000000000000000000000000000000000000000000000
187;1411028.00000000000000000000000000000000000000000000000000
188;1410976.00000000000000000000000000000000000000000000000000
189;1411168.00000000000000000000000000000000000000000000000000
190;1410912.00000000000000000000000000000000000000000000000000
191;1411296.00000000000000000000000000000000000000000000000000
192;1411360.00000000000000000000000000000000000000000000000000
193;1411360.00000000000000000000000000000000000000000000000000
194;1411424.00000000000000000000000000000000000000000000000000
195;1411168.00000000000000000000000000000000000000000000000000
196;1410912.00000000000000000000000000000000000000000000000000
197;1411168.00000000000000000000000000000000000000000000000000
198;1410976.00000000000000000000000000000000000000000000000000
199;1411360.00000000000000000000000000000000000000000000000000
200;1411360.00000000000000000000000000000000000000000000000000
201;1411168.00000000000000000000000000000000000000000000000000
202;1411168.00000000000000000000000000000000000000000000000000
203;1410912.00000000000000000000000000000000000000000000000000
204;1411616.00000000000000000000000000000000000000000000000000
205;1411360.00000000000000000000000000000000000000000000000000
206;1411424.00000000000000000000000000000000000000000000000000
207;1410976.00000000000000000000000000000000000000000000000000
208;1410848.00000000000000000000000000000000000000000000000000
209;1411296.00000000000000000000000000000000000000000000000000
210;1411160.00000000000000000000000000000000000000000000000000
211;1411040.00000000000000000000000000000000000000000000000000
212;1411168.00000000000000000000000000000000000000000000000000
213;1411168.00000000000000000000000000000000000000000000000000
214;1410912.00000000000000000000000000000000000000000000000000
215;1411360.00000000000000000000000000000000000000000000000000
216;1411488.00000000000000000000000000000000000000000000000000
217;1305388.00000000000000000000000000000000000000000000000000
218;1306732.00000000000000000000000000000000000000000000000000
219;1308500.00000000000000000000000000000000000000000000000000
220;1310320.00000000000000000000000000000000000000000000000000
221;1311796.00000000000000000000000000000000000000000000000000
222;1313944.00000000000000000000000000000000000000000000000000
223;1314736.00000000000000000000000000000000000000000000000000
224;1315616.00000000000000000000000000000000000000000000000000
225;1317496.00000000000000000000000000000000000000000000000000
226;1318484.00000000000000000000000000000000000000000000000000
227;1320000.00000000000000000000000000000000000000000000000000
228;1321756.00000000000000000000000000000000000000000000000000
229;1323680.00000000000000000000000000000000000000000000000000
230;1324680.00000000000000000000000000000000000000000000000000
231;1326544.00000000000000000000000000000000000000000000000000
232;1329108.00000000000000000000000000000000000000000000000000
233;1330708.00000000000000000000000000000000000000000000000000
234;1332556.00000000000000000000000000000000000000000000000000
235;1334140.00000000000000000000000000000000000000000000000000
236;1335260.00000000000000000000000000000000000000000000000000
237;1337612.00000000000000000000000000000000000000000000000000
238;1339076.00000000000000000000000000000000000000000000000000
239;1341404.00000000000000000000000000000000000000000000000000
240;1344120.00000000000000000000000000000000000000000000000000
241;1345352.00000000000000000000000000000000000000000000000000
242;1346888.00000000000000000000000000000000000000000000000000
243;1349888.00000000000000000000000000000000000000000000000000
244;1352060.00000000000000000000000000000000000000000000000000
245;1353520.00000000000000000000000000000000000000000000000000
246;1355948.00000000000000000000000000000000000000000000000000
247;1357384.00000000000000000000000000000000000000000000000000
248;1359376.00000000000000000000000000000000000000000000000000
249;1360744.00000000000000000000000000000000000000000000000000
250;1360092.00000000000000000000000000000000000000000000000000
251;1361340.00000000000000000000000000000000000000000000000000
252;1366720.00000000000000000000000000000000000000000000000000
253;1367584.00000000000000000000000000000000000000000000000000
254;1369052.00000000000000000000000000000000000000000000000000
255;1371172.00000000000000000000000000000000000000000000000000
256;1375148.00000000000000000000000000000000000000000000000000
257;1377776.00000000000000000000000000000000000000000000000000
258;1378564.00000000000000000000000000000000000000000000000000
259;1379652.00000000000000000000000000000000000000000000000000
260;1381432.00000000000000000000000000000000000000000000000000
261;1381948.00000000000000000000000000000000000000000000000000
262;1386728.00000000000000000000000000000000000000000000000000
263;1388468.00000000000000000000000000000000000000000000000000
264;1389148.00000000000000000000000000000000000000000000000000
265;1390456.00000000000000000000000000000000000000000000000000
266;1392336.00000000000000000000000000000000000000000000000000
267;1393284.00000000000000000000000000000000000000000000000000
268;1398324.00000000000000000000000000000000000000000000000000
269;1398404.00000000000000000000000000000000000000000000000000
270;1399384.00000000000000000000000000000000000000000000000000
