Second;RAM_KB
0;734822.40000000002328306436538696289062500000000000000000
1;54307225.60000000149011611938476562500000000000000000000000
2;73295462.40000000596046447753906250000000000000000000000000
3;112252518.40000000596046447753906250000000000000000000000000
4;340000768.00000000000000000000000000000000000000000000000000
5;368982425.60000002384185791015625000000000000000000000000000
6;428186009.60000002384185791015625000000000000000000000000000
7;484335616.00000000000000000000000000000000000000000000000000
8;499059916.80000001192092895507812500000000000000000000000000
9;500747468.80000001192092895507812500000000000000000000000000
10;505819955.19999998807907104492187500000000000000000000000000
11;507831910.39999997615814208984375000000000000000000000000000
12;509867622.39999997615814208984375000000000000000000000000000
13;515876454.39999997615814208984375000000000000000000000000000
14;517255168.00000000000000000000000000000000000000000000000000
15;518781337.60000002384185791015625000000000000000000000000000
16;519770931.19999998807907104492187500000000000000000000000000
17;521253683.19999998807907104492187500000000000000000000000000
18;522177740.80000001192092895507812500000000000000000000000000
19;523701452.80000001192092895507812500000000000000000000000000
20;524704972.80000001192092895507812500000000000000000000000000
21;525961625.60000002384185791015625000000000000000000000000000
22;527251046.39999997615814208984375000000000000000000000000000
23;528180019.19999998807907104492187500000000000000000000000000
24;529456332.80000001192092895507812500000000000000000000000000
25;530890752.00000000000000000000000000000000000000000000000000
26;532053196.80000001192092895507812500000000000000000000000000
27;533562982.39999997615814208984375000000000000000000000000000
28;534583705.60000002384185791015625000000000000000000000000000
29;536530124.80000001192092895507812500000000000000000000000000
30;537317376.00000000000000000000000000000000000000000000000000
31;538387251.20000004768371582031250000000000000000000000000000
32;539596390.39999997615814208984375000000000000000000000000000
33;541189734.39999997615814208984375000000000000000000000000000
34;542852710.39999997615814208984375000000000000000000000000000
35;544223232.00000000000000000000000000000000000000000000000000
36;545787904.00000000000000000000000000000000000000000000000000
37;546933145.60000002384185791015625000000000000000000000000000
38;548231577.60000002384185791015625000000000000000000000000000
39;550137856.00000000000000000000000000000000000000000000000000
40;550862028.79999995231628417968750000000000000000000000000000
41;551949107.20000004768371582031250000000000000000000000000000
42;553095168.00000000000000000000000000000000000000000000000000
43;554559897.60000002384185791015625000000000000000000000000000
44;556494028.79999995231628417968750000000000000000000000000000
45;556495667.20000004768371582031250000000000000000000000000000
46;604755558.39999997615814208984375000000000000000000000000000
47;604783411.20000004768371582031250000000000000000000000000000
48;604730982.39999997615814208984375000000000000000000000000000
49;604776857.60000002384185791015625000000000000000000000000000
50;604776857.60000002384185791015625000000000000000000000000000
51;604762112.00000000000000000000000000000000000000000000000000
52;604744089.60000002384185791015625000000000000000000000000000
53;604738355.20000004768371582031250000000000000000000000000000
54;604730982.39999997615814208984375000000000000000000000000000
55;604754739.20000004768371582031250000000000000000000000000000
56;604730982.39999997615814208984375000000000000000000000000000
57;604776857.60000002384185791015625000000000000000000000000000
58;604783411.20000004768371582031250000000000000000000000000000
59;604783411.20000004768371582031250000000000000000000000000000
60;604744908.79999995231628417968750000000000000000000000000000
61;604765388.79999995231628417968750000000000000000000000000000
62;604672000.00000000000000000000000000000000000000000000000000
63;604672819.20000004768371582031250000000000000000000000000000
64;604665446.39999997615814208984375000000000000000000000000000
65;604674457.60000002384185791015625000000000000000000000000000
66;604635136.00000000000000000000000000000000000000000000000000
67;604635136.00000000000000000000000000000000000000000000000000
68;604645785.60000002384185791015625000000000000000000000000000
69;604691660.79999995231628417968750000000000000000000000000000
70;604645785.60000002384185791015625000000000000000000000000000
71;604653158.39999997615814208984375000000000000000000000000000
72;604652339.20000004768371582031250000000000000000000000000000
73;604659712.00000000000000000000000000000000000000000000000000
74;604698214.39999997615814208984375000000000000000000000000000
75;604645785.60000002384185791015625000000000000000000000000000
76;604671180.79999995231628417968750000000000000000000000000000
77;604653158.39999997615814208984375000000000000000000000000000
78;604658892.79999995231628417968750000000000000000000000000000
79;604652339.20000004768371582031250000000000000000000000000000
80;604698214.39999997615814208984375000000000000000000000000000
81;604644966.39999997615814208984375000000000000000000000000000
82;604652339.20000004768371582031250000000000000000000000000000
83;604698214.39999997615814208984375000000000000000000000000000
84;604698214.39999997615814208984375000000000000000000000000000
85;604652339.20000004768371582031250000000000000000000000000000
86;604659712.00000000000000000000000000000000000000000000000000
87;604652339.20000004768371582031250000000000000000000000000000
88;584592588.79999995231628417968750000000000000000000000000000
89;584830976.00000000000000000000000000000000000000000000000000
90;584957952.00000000000000000000000000000000000000000000000000
91;585335603.20000004768371582031250000000000000000000000000000
92;585935257.60000002384185791015625000000000000000000000000000
93;586448896.00000000000000000000000000000000000000000000000000
94;587001036.79999995231628417968750000000000000000000000000000
95;587382784.00000000000000000000000000000000000000000000000000
96;588385484.79999995231628417968750000000000000000000000000000
97;588883558.39999997615814208984375000000000000000000000000000
98;589472563.20000004768371582031250000000000000000000000000000
99;590014873.60000002384185791015625000000000000000000000000000
100;590708736.00000000000000000000000000000000000000000000000000
101;590982348.79999995231628417968750000000000000000000000000000
102;591713075.20000004768371582031250000000000000000000000000000
103;592467558.39999997615814208984375000000000000000000000000000
104;592910745.60000002384185791015625000000000000000000000000000
105;593608704.00000000000000000000000000000000000000000000000000
106;594368102.39999997615814208984375000000000000000000000000000
107;594922700.79999995231628417968750000000000000000000000000000
108;595519897.60000002384185791015625000000000000000000000000000
109;596141670.39999997615814208984375000000000000000000000000000
110;597254144.00000000000000000000000000000000000000000000000000
111;597681766.39999997615814208984375000000000000000000000000000
112;598162636.79999995231628417968750000000000000000000000000000
113;598629580.79999995231628417968750000000000000000000000000000
114;600406425.60000002384185791015625000000000000000000000000000
115;600876646.39999997615814208984375000000000000000000000000000
116;601205145.60000002384185791015625000000000000000000000000000
117;601697484.79999995231628417968750000000000000000000000000000
118;602598604.79999995231628417968750000000000000000000000000000
119;603133542.39999997615814208984375000000000000000000000000000
120;603598848.00000000000000000000000000000000000000000000000000
121;604599091.20000004768371582031250000000000000000000000000000
122;605148774.39999997615814208984375000000000000000000000000000
123;605987635.20000004768371582031250000000000000000000000000000
124;605987635.20000004768371582031250000000000000000000000000000
125;606211276.79999995231628417968750000000000000000000000000000
126;606239129.60000002384185791015625000000000000000000000000000
127;606232576.00000000000000000000000000000000000000000000000000
128;606187520.00000000000000000000000000000000000000000000000000
129;606185881.60000002384185791015625000000000000000000000000000
130;606235033.60000002384185791015625000000000000000000000000000
131;606198169.60000002384185791015625000000000000000000000000000
132;606196531.20000004768371582031250000000000000000000000000000
133;606239129.60000002384185791015625000000000000000000000000000
134;606239129.60000002384185791015625000000000000000000000000000
135;606194892.79999995231628417968750000000000000000000000000000
136;606222745.60000002384185791015625000000000000000000000000000
137;606228480.00000000000000000000000000000000000000000000000000
138;606198988.79999995231628417968750000000000000000000000000000
139;606153113.60000002384185791015625000000000000000000000000000
140;606159667.20000004768371582031250000000000000000000000000000
141;606146560.00000000000000000000000000000000000000000000000000
142;606153113.60000002384185791015625000000000000000000000000000
143;606153113.60000002384185791015625000000000000000000000000000
144;606153113.60000002384185791015625000000000000000000000000000
145;606153113.60000002384185791015625000000000000000000000000000
146;606192435.20000004768371582031250000000000000000000000000000
147;606173593.60000002384185791015625000000000000000000000000000
148;606198988.79999995231628417968750000000000000000000000000000
149;606172774.39999997615814208984375000000000000000000000000000
150;606146560.00000000000000000000000000000000000000000000000000
151;606198988.79999995231628417968750000000000000000000000000000
152;606198988.79999995231628417968750000000000000000000000000000
153;606146560.00000000000000000000000000000000000000000000000000
154;606146560.00000000000000000000000000000000000000000000000000
155;606153113.60000002384185791015625000000000000000000000000000
156;606153113.60000002384185791015625000000000000000000000000000
157;606153113.60000002384185791015625000000000000000000000000000
158;606192435.20000004768371582031250000000000000000000000000000
159;606192435.20000004768371582031250000000000000000000000000000
160;606177689.60000002384185791015625000000000000000000000000000
161;606162124.79999995231628417968750000000000000000000000000000
162;606146560.00000000000000000000000000000000000000000000000000
163;606145740.79999995231628417968750000000000000000000000000000
164;588118425.60000002384185791015625000000000000000000000000000
165;588462489.60000002384185791015625000000000000000000000000000
166;588999065.60000002384185791015625000000000000000000000000000
167;589611827.20000004768371582031250000000000000000000000000000
168;590095155.20000004768371582031250000000000000000000000000000
169;590483456.00000000000000000000000000000000000000000000000000
170;590861926.39999997615814208984375000000000000000000000000000
171;591771238.39999997615814208984375000000000000000000000000000
172;592200499.20000004768371582031250000000000000000000000000000
173;592910745.60000002384185791015625000000000000000000000000000
174;593479270.39999997615814208984375000000000000000000000000000
175;594575360.00000000000000000000000000000000000000000000000000
176;594959564.79999995231628417968750000000000000000000000000000
177;595627212.79999995231628417968750000000000000000000000000000
178;596187545.60000002384185791015625000000000000000000000000000
179;596801945.60000002384185791015625000000000000000000000000000
180;597497446.39999997615814208984375000000000000000000000000000
181;598257664.00000000000000000000000000000000000000000000000000
182;598840115.20000004768371582031250000000000000000000000000000
183;599385702.39999997615814208984375000000000000000000000000000
184;600255692.79999995231628417968750000000000000000000000000000
185;600837324.79999995231628417968750000000000000000000000000000
186;601536921.60000002384185791015625000000000000000000000000000
187;602412646.39999997615814208984375000000000000000000000000000
188;602993459.20000004768371582031250000000000000000000000000000
189;604974284.79999995231628417968750000000000000000000000000000
190;605155328.00000000000000000000000000000000000000000000000000
191;605390438.39999997615814208984375000000000000000000000000000
192;605940940.79999995231628417968750000000000000000000000000000
193;606692966.39999997615814208984375000000000000000000000000000
194;607111577.60000002384185791015625000000000000000000000000000
195;608166707.20000004768371582031250000000000000000000000000000
196;608166707.20000004768371582031250000000000000000000000000000
197;608351027.20000004768371582031250000000000000000000000000000
198;608351027.20000004768371582031250000000000000000000000000000
199;608388710.39999997615814208984375000000000000000000000000000
200;608403456.00000000000000000000000000000000000000000000000000
201;608364134.39999997615814208984375000000000000000000000000000
202;608364134.39999997615814208984375000000000000000000000000000
203;608364134.39999997615814208984375000000000000000000000000000
204;608351027.20000004768371582031250000000000000000000000000000
205;608351027.20000004768371582031250000000000000000000000000000
206;608351027.20000004768371582031250000000000000000000000000000
207;608364134.39999997615814208984375000000000000000000000000000
208;608351027.20000004768371582031250000000000000000000000000000
209;608403456.00000000000000000000000000000000000000000000000000
210;608388710.39999997615814208984375000000000000000000000000000
211;608364134.39999997615814208984375000000000000000000000000000
212;608364134.39999997615814208984375000000000000000000000000000
213;608351027.20000004768371582031250000000000000000000000000000
214;608351027.20000004768371582031250000000000000000000000000000
215;608364134.39999997615814208984375000000000000000000000000000
216;608364134.39999997615814208984375000000000000000000000000000
217;608403456.00000000000000000000000000000000000000000000000000
218;608403456.00000000000000000000000000000000000000000000000000
219;608351027.20000004768371582031250000000000000000000000000000
220;608351027.20000004768371582031250000000000000000000000000000
221;608351027.20000004768371582031250000000000000000000000000000
222;608403456.00000000000000000000000000000000000000000000000000
223;608403456.00000000000000000000000000000000000000000000000000
224;608364134.39999997615814208984375000000000000000000000000000
225;608377241.60000002384185791015625000000000000000000000000000
226;608364134.39999997615814208984375000000000000000000000000000
227;608364134.39999997615814208984375000000000000000000000000000
228;608364134.39999997615814208984375000000000000000000000000000
229;608364134.39999997615814208984375000000000000000000000000000
230;608364134.39999997615814208984375000000000000000000000000000
231;608388710.39999997615814208984375000000000000000000000000000
232;608351027.20000004768371582031250000000000000000000000000000
233;608364134.39999997615814208984375000000000000000000000000000
234;608377241.60000002384185791015625000000000000000000000000000
235;608388710.39999997615814208984375000000000000000000000000000
236;588333875.20000004768371582031250000000000000000000000000000
237;588451840.00000000000000000000000000000000000000000000000000
238;588986777.60000002384185791015625000000000000000000000000000
239;589637222.39999997615814208984375000000000000000000000000000
240;590317977.60000002384185791015625000000000000000000000000000
241;590931558.39999997615814208984375000000000000000000000000000
242;591314944.00000000000000000000000000000000000000000000000000
243;591767961.60000002384185791015625000000000000000000000000000
244;592389734.39999997615814208984375000000000000000000000000000
245;592914841.60000002384185791015625000000000000000000000000000
246;593533337.60000002384185791015625000000000000000000000000000
247;593924915.20000004768371582031250000000000000000000000000000
248;594482790.39999997615814208984375000000000000000000000000000
249;594971033.60000002384185791015625000000000000000000000000000
250;595410944.00000000000000000000000000000000000000000000000000
251;596325171.20000004768371582031250000000000000000000000000000
252;596760985.60000002384185791015625000000000000000000000000000
253;597169766.39999997615814208984375000000000000000000000000000
254;598065152.00000000000000000000000000000000000000000000000000
255;598338764.79999995231628417968750000000000000000000000000000
256;598782771.20000004768371582031250000000000000000000000000000
257;599374233.60000002384185791015625000000000000000000000000000
258;599837081.60000002384185791015625000000000000000000000000000
259;600509644.79999995231628417968750000000000000000000000000000
260;601218252.79999995231628417968750000000000000000000000000000
261;601676185.60000002384185791015625000000000000000000000000000
262;602179993.60000002384185791015625000000000000000000000000000
263;602784563.20000004768371582031250000000000000000000000000000
264;603340800.00000000000000000000000000000000000000000000000000
265;603954380.79999995231628417968750000000000000000000000000000
266;606179328.00000000000000000000000000000000000000000000000000
267;606598758.39999997615814208984375000000000000000000000000000
268;607421235.20000004768371582031250000000000000000000000000000
269;608085606.39999997615814208984375000000000000000000000000000
270;608404275.20000004768371582031250000000000000000000000000000
271;608407552.00000000000000000000000000000000000000000000000000
272;608576307.20000004768371582031250000000000000000000000000000
273;609289011.20000004768371582031250000000000000000000000000000
274;609393049.60000002384185791015625000000000000000000000000000
275;609597030.39999997615814208984375000000000000000000000000000
276;609597030.39999997615814208984375000000000000000000000000000
277;609679769.60000002384185791015625000000000000000000000000000
278;609657651.20000004768371582031250000000000000000000000000000
279;609664204.79999995231628417968750000000000000000000000000000
280;609651097.60000002384185791015625000000000000000000000000000
281;609651097.60000002384185791015625000000000000000000000000000
282;609703526.39999997615814208984375000000000000000000000000000
283;609682227.20000004768371582031250000000000000000000000000000
284;609651097.60000002384185791015625000000000000000000000000000
