Second;RAM_KB
0;6272.00000000000000000000000000000000000000000000000000
1;279904.00000000000000000000000000000000000000000000000000
2;365124.00000000000000000000000000000000000000000000000000
3;487760.00000000000000000000000000000000000000000000000000
4;718136.00000000000000000000000000000000000000000000000000
5;803476.00000000000000000000000000000000000000000000000000
6;864864.00000000000000000000000000000000000000000000000000
7;917300.00000000000000000000000000000000000000000000000000
8;932136.00000000000000000000000000000000000000000000000000
9;936660.00000000000000000000000000000000000000000000000000
10;977320.00000000000000000000000000000000000000000000000000
11;979676.00000000000000000000000000000000000000000000000000
12;984312.00000000000000000000000000000000000000000000000000
13;987440.00000000000000000000000000000000000000000000000000
14;990940.00000000000000000000000000000000000000000000000000
15;994840.00000000000000000000000000000000000000000000000000
16;998236.00000000000000000000000000000000000000000000000000
17;1001328.00000000000000000000000000000000000000000000000000
18;1005120.00000000000000000000000000000000000000000000000000
19;1008400.00000000000000000000000000000000000000000000000000
20;1011564.00000000000000000000000000000000000000000000000000
21;1014992.00000000000000000000000000000000000000000000000000
22;1019284.00000000000000000000000000000000000000000000000000
23;1022264.00000000000000000000000000000000000000000000000000
24;1025976.00000000000000000000000000000000000000000000000000
25;1028908.00000000000000000000000000000000000000000000000000
26;1031852.00000000000000000000000000000000000000000000000000
27;1036320.00000000000000000000000000000000000000000000000000
28;1038800.00000000000000000000000000000000000000000000000000
29;1045968.00000000000000000000000000000000000000000000000000
30;1049748.00000000000000000000000000000000000000000000000000
31;1052240.00000000000000000000000000000000000000000000000000
32;1056508.00000000000000000000000000000000000000000000000000
33;1060048.00000000000000000000000000000000000000000000000000
34;1062084.00000000000000000000000000000000000000000000000000
35;1066984.00000000000000000000000000000000000000000000000000
36;1070884.00000000000000000000000000000000000000000000000000
37;1072816.00000000000000000000000000000000000000000000000000
38;1076068.00000000000000000000000000000000000000000000000000
39;1081140.00000000000000000000000000000000000000000000000000
40;1083248.00000000000000000000000000000000000000000000000000
41;1085892.00000000000000000000000000000000000000000000000000
42;1091924.00000000000000000000000000000000000000000000000000
43;1093944.00000000000000000000000000000000000000000000000000
44;1096488.00000000000000000000000000000000000000000000000000
45;1100636.00000000000000000000000000000000000000000000000000
46;1102716.00000000000000000000000000000000000000000000000000
47;1105652.00000000000000000000000000000000000000000000000000
48;1111632.00000000000000000000000000000000000000000000000000
49;1115180.00000000000000000000000000000000000000000000000000
50;1118152.00000000000000000000000000000000000000000000000000
51;1124648.00000000000000000000000000000000000000000000000000
52;1127748.00000000000000000000000000000000000000000000000000
53;1129748.00000000000000000000000000000000000000000000000000
54;1132504.00000000000000000000000000000000000000000000000000
55;1136012.00000000000000000000000000000000000000000000000000
