Second;RAM_KB
0;13804.00000000000000000000000000000000000000000000000000
1;322516.00000000000000000000000000000000000000000000000000
2;374836.00000000000000000000000000000000000000000000000000
3;688032.00000000000000000000000000000000000000000000000000
4;748884.00000000000000000000000000000000000000000000000000
5;804632.00000000000000000000000000000000000000000000000000
6;899064.00000000000000000000000000000000000000000000000000
7;932956.00000000000000000000000000000000000000000000000000
8;956644.00000000000000000000000000000000000000000000000000
9;981568.00000000000000000000000000000000000000000000000000
10;989400.00000000000000000000000000000000000000000000000000
11;994300.00000000000000000000000000000000000000000000000000
12;1001376.00000000000000000000000000000000000000000000000000
13;1005852.00000000000000000000000000000000000000000000000000
14;1012240.00000000000000000000000000000000000000000000000000
15;1017652.00000000000000000000000000000000000000000000000000
16;1023452.00000000000000000000000000000000000000000000000000
17;1028964.00000000000000000000000000000000000000000000000000
18;1034564.00000000000000000000000000000000000000000000000000
19;1039120.00000000000000000000000000000000000000000000000000
20;1044972.00000000000000000000000000000000000000000000000000
21;1048736.00000000000000000000000000000000000000000000000000
22;1055912.00000000000000000000000000000000000000000000000000
23;1063240.00000000000000000000000000000000000000000000000000
24;1066808.00000000000000000000000000000000000000000000000000
25;1073616.00000000000000000000000000000000000000000000000000
26;1078284.00000000000000000000000000000000000000000000000000
27;1082404.00000000000000000000000000000000000000000000000000
28;1088200.00000000000000000000000000000000000000000000000000
29;1093704.00000000000000000000000000000000000000000000000000
30;1098208.00000000000000000000000000000000000000000000000000
31;1104864.00000000000000000000000000000000000000000000000000
32;1110196.00000000000000000000000000000000000000000000000000
33;1115176.00000000000000000000000000000000000000000000000000
34;1121928.00000000000000000000000000000000000000000000000000
35;1126816.00000000000000000000000000000000000000000000000000
36;1131728.00000000000000000000000000000000000000000000000000
37;1138308.00000000000000000000000000000000000000000000000000
38;1143472.00000000000000000000000000000000000000000000000000
39;1148860.00000000000000000000000000000000000000000000000000
40;1153404.00000000000000000000000000000000000000000000000000
41;1161272.00000000000000000000000000000000000000000000000000
42;1164528.00000000000000000000000000000000000000000000000000
43;1170000.00000000000000000000000000000000000000000000000000
44;1175232.00000000000000000000000000000000000000000000000000
45;1179276.00000000000000000000000000000000000000000000000000
46;1185888.00000000000000000000000000000000000000000000000000
47;1341772.00000000000000000000000000000000000000000000000000
48;1609700.00000000000000000000000000000000000000000000000000
49;1609704.00000000000000000000000000000000000000000000000000
50;1609128.00000000000000000000000000000000000000000000000000
51;1609728.00000000000000000000000000000000000000000000000000
52;1609004.00000000000000000000000000000000000000000000000000
53;1609732.00000000000000000000000000000000000000000000000000
54;1609708.00000000000000000000000000000000000000000000000000
55;1609132.00000000000000000000000000000000000000000000000000
56;1609732.00000000000000000000000000000000000000000000000000
