Second;RAM_KB
0;6280.00000000000000000000000000000000000000000000000000
1;314780.00000000000000000000000000000000000000000000000000
2;374136.00000000000000000000000000000000000000000000000000
3;687536.00000000000000000000000000000000000000000000000000
4;745764.00000000000000000000000000000000000000000000000000
5;803992.00000000000000000000000000000000000000000000000000
6;895964.00000000000000000000000000000000000000000000000000
7;929448.00000000000000000000000000000000000000000000000000
8;934012.00000000000000000000000000000000000000000000000000
9;975724.00000000000000000000000000000000000000000000000000
10;978744.00000000000000000000000000000000000000000000000000
11;982764.00000000000000000000000000000000000000000000000000
12;986548.00000000000000000000000000000000000000000000000000
13;991032.00000000000000000000000000000000000000000000000000
14;996232.00000000000000000000000000000000000000000000000000
15;1000084.00000000000000000000000000000000000000000000000000
16;1005952.00000000000000000000000000000000000000000000000000
17;1009200.00000000000000000000000000000000000000000000000000
18;1014964.00000000000000000000000000000000000000000000000000
19;1018872.00000000000000000000000000000000000000000000000000
20;1022652.00000000000000000000000000000000000000000000000000
21;1027856.00000000000000000000000000000000000000000000000000
22;1031160.00000000000000000000000000000000000000000000000000
23;1036552.00000000000000000000000000000000000000000000000000
24;1040836.00000000000000000000000000000000000000000000000000
25;1044588.00000000000000000000000000000000000000000000000000
26;1048384.00000000000000000000000000000000000000000000000000
27;1053052.00000000000000000000000000000000000000000000000000
28;1056976.00000000000000000000000000000000000000000000000000
29;1060952.00000000000000000000000000000000000000000000000000
30;1066904.00000000000000000000000000000000000000000000000000
31;1069380.00000000000000000000000000000000000000000000000000
32;1073016.00000000000000000000000000000000000000000000000000
33;1078640.00000000000000000000000000000000000000000000000000
34;1081864.00000000000000000000000000000000000000000000000000
35;1087776.00000000000000000000000000000000000000000000000000
36;1090884.00000000000000000000000000000000000000000000000000
37;1095428.00000000000000000000000000000000000000000000000000
38;1100468.00000000000000000000000000000000000000000000000000
39;1104000.00000000000000000000000000000000000000000000000000
40;1110348.00000000000000000000000000000000000000000000000000
41;1113268.00000000000000000000000000000000000000000000000000
42;1117452.00000000000000000000000000000000000000000000000000
43;1122724.00000000000000000000000000000000000000000000000000
44;1126848.00000000000000000000000000000000000000000000000000
45;1130040.00000000000000000000000000000000000000000000000000
46;1133744.00000000000000000000000000000000000000000000000000
47;1137520.00000000000000000000000000000000000000000000000000
48;1143524.00000000000000000000000000000000000000000000000000
49;1147188.00000000000000000000000000000000000000000000000000
50;1150508.00000000000000000000000000000000000000000000000000
51;1155900.00000000000000000000000000000000000000000000000000
52;1159268.00000000000000000000000000000000000000000000000000
53;1163024.00000000000000000000000000000000000000000000000000
54;1169860.00000000000000000000000000000000000000000000000000
55;1171812.00000000000000000000000000000000000000000000000000
56;1175728.00000000000000000000000000000000000000000000000000
57;1179588.00000000000000000000000000000000000000000000000000
58;1187592.00000000000000000000000000000000000000000000000000
59;1189616.00000000000000000000000000000000000000000000000000
60;1193620.00000000000000000000000000000000000000000000000000
61;1198712.00000000000000000000000000000000000000000000000000
62;1202252.00000000000000000000000000000000000000000000000000
63;1206628.00000000000000000000000000000000000000000000000000
64;1210608.00000000000000000000000000000000000000000000000000
65;1217436.00000000000000000000000000000000000000000000000000
66;1219836.00000000000000000000000000000000000000000000000000
67;1224020.00000000000000000000000000000000000000000000000000
68;1227760.00000000000000000000000000000000000000000000000000
69;1231056.00000000000000000000000000000000000000000000000000
70;1236436.00000000000000000000000000000000000000000000000000
71;1240152.00000000000000000000000000000000000000000000000000
72;1246264.00000000000000000000000000000000000000000000000000
73;1249244.00000000000000000000000000000000000000000000000000
74;1253868.00000000000000000000000000000000000000000000000000
75;1257540.00000000000000000000000000000000000000000000000000
76;1260920.00000000000000000000000000000000000000000000000000
77;1265696.00000000000000000000000000000000000000000000000000
78;1269212.00000000000000000000000000000000000000000000000000
79;1272684.00000000000000000000000000000000000000000000000000
80;1276712.00000000000000000000000000000000000000000000000000
81;1282784.00000000000000000000000000000000000000000000000000
82;1285152.00000000000000000000000000000000000000000000000000
83;1289352.00000000000000000000000000000000000000000000000000
84;1292708.00000000000000000000000000000000000000000000000000
85;1296416.00000000000000000000000000000000000000000000000000
86;1301760.00000000000000000000000000000000000000000000000000
87;1305172.00000000000000000000000000000000000000000000000000
88;1308604.00000000000000000000000000000000000000000000000000
89;1313252.00000000000000000000000000000000000000000000000000
90;1322452.00000000000000000000000000000000000000000000000000
91;1323952.00000000000000000000000000000000000000000000000000
92;1326212.00000000000000000000000000000000000000000000000000
93;1331044.00000000000000000000000000000000000000000000000000
94;1334208.00000000000000000000000000000000000000000000000000
95;1337612.00000000000000000000000000000000000000000000000000
96;1342172.00000000000000000000000000000000000000000000000000
97;1341792.00000000000000000000000000000000000000000000000000
98;1349612.00000000000000000000000000000000000000000000000000
99;1353108.00000000000000000000000000000000000000000000000000
100;1356640.00000000000000000000000000000000000000000000000000
101;1364836.00000000000000000000000000000000000000000000000000
102;1367508.00000000000000000000000000000000000000000000000000
103;1370392.00000000000000000000000000000000000000000000000000
104;1374092.00000000000000000000000000000000000000000000000000
105;1377860.00000000000000000000000000000000000000000000000000
106;1382252.00000000000000000000000000000000000000000000000000
107;1385652.00000000000000000000000000000000000000000000000000
108;1390580.00000000000000000000000000000000000000000000000000
109;1394356.00000000000000000000000000000000000000000000000000
110;1397180.00000000000000000000000000000000000000000000000000
111;1401724.00000000000000000000000000000000000000000000000000
112;1405312.00000000000000000000000000000000000000000000000000
113;1414248.00000000000000000000000000000000000000000000000000
114;1416260.00000000000000000000000000000000000000000000000000
115;1421112.00000000000000000000000000000000000000000000000000
116;1423052.00000000000000000000000000000000000000000000000000
117;1427988.00000000000000000000000000000000000000000000000000
118;1431764.00000000000000000000000000000000000000000000000000
119;1435040.00000000000000000000000000000000000000000000000000
120;1438632.00000000000000000000000000000000000000000000000000
121;1442872.00000000000000000000000000000000000000000000000000
122;1447576.00000000000000000000000000000000000000000000000000
123;1451140.00000000000000000000000000000000000000000000000000
124;1455748.00000000000000000000000000000000000000000000000000
125;1461316.00000000000000000000000000000000000000000000000000
126;1472504.00000000000000000000000000000000000000000000000000
127;1475644.00000000000000000000000000000000000000000000000000
128;1477128.00000000000000000000000000000000000000000000000000
129;1478864.00000000000000000000000000000000000000000000000000
130;1482500.00000000000000000000000000000000000000000000000000
131;1487456.00000000000000000000000000000000000000000000000000
132;1490708.00000000000000000000000000000000000000000000000000
133;1494384.00000000000000000000000000000000000000000000000000
134;1499288.00000000000000000000000000000000000000000000000000
135;1502588.00000000000000000000000000000000000000000000000000
136;1506988.00000000000000000000000000000000000000000000000000
137;1510520.00000000000000000000000000000000000000000000000000
138;1514400.00000000000000000000000000000000000000000000000000
139;1517652.00000000000000000000000000000000000000000000000000
140;1519416.00000000000000000000000000000000000000000000000000
141;1533620.00000000000000000000000000000000000000000000000000
142;1535692.00000000000000000000000000000000000000000000000000
143;1537760.00000000000000000000000000000000000000000000000000
144;1540396.00000000000000000000000000000000000000000000000000
145;1544340.00000000000000000000000000000000000000000000000000
146;1549268.00000000000000000000000000000000000000000000000000
147;1553436.00000000000000000000000000000000000000000000000000
148;1557764.00000000000000000000000000000000000000000000000000
149;1560784.00000000000000000000000000000000000000000000000000
150;1563936.00000000000000000000000000000000000000000000000000
151;1567408.00000000000000000000000000000000000000000000000000
152;1572308.00000000000000000000000000000000000000000000000000
153;1575172.00000000000000000000000000000000000000000000000000
154;1579248.00000000000000000000000000000000000000000000000000
155;1583332.00000000000000000000000000000000000000000000000000
156;1588000.00000000000000000000000000000000000000000000000000
157;1591868.00000000000000000000000000000000000000000000000000
158;1597388.00000000000000000000000000000000000000000000000000
159;1600136.00000000000000000000000000000000000000000000000000
160;1603056.00000000000000000000000000000000000000000000000000
161;1607728.00000000000000000000000000000000000000000000000000
162;1611848.00000000000000000000000000000000000000000000000000
163;1616128.00000000000000000000000000000000000000000000000000
164;1616220.00000000000000000000000000000000000000000000000000
165;1623932.00000000000000000000000000000000000000000000000000
166;1627360.00000000000000000000000000000000000000000000000000
167;1631708.00000000000000000000000000000000000000000000000000
168;1636412.00000000000000000000000000000000000000000000000000
169;1639704.00000000000000000000000000000000000000000000000000
170;1643736.00000000000000000000000000000000000000000000000000
171;1648316.00000000000000000000000000000000000000000000000000
172;1652040.00000000000000000000000000000000000000000000000000
173;1655608.00000000000000000000000000000000000000000000000000
174;1659680.00000000000000000000000000000000000000000000000000
175;1664068.00000000000000000000000000000000000000000000000000
176;1667904.00000000000000000000000000000000000000000000000000
177;1677012.00000000000000000000000000000000000000000000000000
178;1679312.00000000000000000000000000000000000000000000000000
179;1683028.00000000000000000000000000000000000000000000000000
180;1686540.00000000000000000000000000000000000000000000000000
181;1690480.00000000000000000000000000000000000000000000000000
182;1694796.00000000000000000000000000000000000000000000000000
183;1699392.00000000000000000000000000000000000000000000000000
184;1703092.00000000000000000000000000000000000000000000000000
185;1706600.00000000000000000000000000000000000000000000000000
186;1710840.00000000000000000000000000000000000000000000000000
187;1714596.00000000000000000000000000000000000000000000000000
188;1718324.00000000000000000000000000000000000000000000000000
189;1723024.00000000000000000000000000000000000000000000000000
190;1727828.00000000000000000000000000000000000000000000000000
191;1731444.00000000000000000000000000000000000000000000000000
192;1735640.00000000000000000000000000000000000000000000000000
193;1739064.00000000000000000000000000000000000000000000000000
194;1742924.00000000000000000000000000000000000000000000000000
195;1744748.00000000000000000000000000000000000000000000000000
196;1750424.00000000000000000000000000000000000000000000000000
197;1754012.00000000000000000000000000000000000000000000000000
198;1756584.00000000000000000000000000000000000000000000000000
199;1763236.00000000000000000000000000000000000000000000000000
200;1767012.00000000000000000000000000000000000000000000000000
201;1772244.00000000000000000000000000000000000000000000000000
202;1776712.00000000000000000000000000000000000000000000000000
203;1781520.00000000000000000000000000000000000000000000000000
204;1785348.00000000000000000000000000000000000000000000000000
205;1790232.00000000000000000000000000000000000000000000000000
206;1794352.00000000000000000000000000000000000000000000000000
207;1798248.00000000000000000000000000000000000000000000000000
208;1802000.00000000000000000000000000000000000000000000000000
209;1806380.00000000000000000000000000000000000000000000000000
210;1810604.00000000000000000000000000000000000000000000000000
211;1813880.00000000000000000000000000000000000000000000000000
212;1818612.00000000000000000000000000000000000000000000000000
213;1822300.00000000000000000000000000000000000000000000000000
214;1826364.00000000000000000000000000000000000000000000000000
215;1830616.00000000000000000000000000000000000000000000000000
216;1835044.00000000000000000000000000000000000000000000000000
217;1839308.00000000000000000000000000000000000000000000000000
218;1842576.00000000000000000000000000000000000000000000000000
219;1847644.00000000000000000000000000000000000000000000000000
220;1850936.00000000000000000000000000000000000000000000000000
221;1855328.00000000000000000000000000000000000000000000000000
222;1860140.00000000000000000000000000000000000000000000000000
223;1866036.00000000000000000000000000000000000000000000000000
224;1869800.00000000000000000000000000000000000000000000000000
225;1873440.00000000000000000000000000000000000000000000000000
226;1875764.00000000000000000000000000000000000000000000000000
227;1880920.00000000000000000000000000000000000000000000000000
228;1885264.00000000000000000000000000000000000000000000000000
229;1889328.00000000000000000000000000000000000000000000000000
230;1892396.00000000000000000000000000000000000000000000000000
231;1896948.00000000000000000000000000000000000000000000000000
