Second;RAM_KB
0;13264.00000000000000000000000000000000000000000000000000
1;324360.00000000000000000000000000000000000000000000000000
2;375712.00000000000000000000000000000000000000000000000000
3;694900.00000000000000000000000000000000000000000000000000
4;748016.00000000000000000000000000000000000000000000000000
5;803828.00000000000000000000000000000000000000000000000000
6;897796.00000000000000000000000000000000000000000000000000
7;931604.00000000000000000000000000000000000000000000000000
8;955096.00000000000000000000000000000000000000000000000000
9;981304.00000000000000000000000000000000000000000000000000
10;988528.00000000000000000000000000000000000000000000000000
11;992848.00000000000000000000000000000000000000000000000000
12;999188.00000000000000000000000000000000000000000000000000
13;1003580.00000000000000000000000000000000000000000000000000
14;1009752.00000000000000000000000000000000000000000000000000
15;1014476.00000000000000000000000000000000000000000000000000
16;1020104.00000000000000000000000000000000000000000000000000
17;1025100.00000000000000000000000000000000000000000000000000
18;1030584.00000000000000000000000000000000000000000000000000
19;1035648.00000000000000000000000000000000000000000000000000
20;1042328.00000000000000000000000000000000000000000000000000
21;1047992.00000000000000000000000000000000000000000000000000
22;1052860.00000000000000000000000000000000000000000000000000
23;1058760.00000000000000000000000000000000000000000000000000
24;1062412.00000000000000000000000000000000000000000000000000
25;1069860.00000000000000000000000000000000000000000000000000
26;1073636.00000000000000000000000000000000000000000000000000
27;1080564.00000000000000000000000000000000000000000000000000
28;1085272.00000000000000000000000000000000000000000000000000
29;1089856.00000000000000000000000000000000000000000000000000
30;1096280.00000000000000000000000000000000000000000000000000
31;1101620.00000000000000000000000000000000000000000000000000
32;1106092.00000000000000000000000000000000000000000000000000
33;1113052.00000000000000000000000000000000000000000000000000
34;1116536.00000000000000000000000000000000000000000000000000
35;1120340.00000000000000000000000000000000000000000000000000
36;1125620.00000000000000000000000000000000000000000000000000
37;1132352.00000000000000000000000000000000000000000000000000
38;1137740.00000000000000000000000000000000000000000000000000
39;1141776.00000000000000000000000000000000000000000000000000
40;1146268.00000000000000000000000000000000000000000000000000
41;1152632.00000000000000000000000000000000000000000000000000
42;1156996.00000000000000000000000000000000000000000000000000
43;1161792.00000000000000000000000000000000000000000000000000
44;1170260.00000000000000000000000000000000000000000000000000
45;1173572.00000000000000000000000000000000000000000000000000
46;1178928.00000000000000000000000000000000000000000000000000
47;1178936.00000000000000000000000000000000000000000000000000
48;1960224.00000000000000000000000000000000000000000000000000
49;2065928.00000000000000000000000000000000000000000000000000
50;2066120.00000000000000000000000000000000000000000000000000
51;2066428.00000000000000000000000000000000000000000000000000
52;2066492.00000000000000000000000000000000000000000000000000
53;2066236.00000000000000000000000000000000000000000000000000
54;2066352.00000000000000000000000000000000000000000000000000
55;2066124.00000000000000000000000000000000000000000000000000
56;2066188.00000000000000000000000000000000000000000000000000
57;2065932.00000000000000000000000000000000000000000000000000
58;2066060.00000000000000000000000000000000000000000000000000
59;2063968.00000000000000000000000000000000000000000000000000
60;2063912.00000000000000000000000000000000000000000000000000
61;2067328.00000000000000000000000000000000000000000000000000
62;2067236.00000000000000000000000000000000000000000000000000
63;2066956.00000000000000000000000000000000000000000000000000
64;2067168.00000000000000000000000000000000000000000000000000
65;2067488.00000000000000000000000000000000000000000000000000
66;2067552.00000000000000000000000000000000000000000000000000
67;2067292.00000000000000000000000000000000000000000000000000
68;2067332.00000000000000000000000000000000000000000000000000
69;2067180.00000000000000000000000000000000000000000000000000
70;2064160.00000000000000000000000000000000000000000000000000
