Second;RAM_KB
0;7764.00000000000000000000000000000000000000000000000000
1;326756.00000000000000000000000000000000000000000000000000
2;390052.00000000000000000000000000000000000000000000000000
3;1023256.00000000000000000000000000000000000000000000000000
4;1121528.00000000000000000000000000000000000000000000000000
5;1233188.00000000000000000000000000000000000000000000000000
6;1392196.00000000000000000000000000000000000000000000000000
7;1437520.00000000000000000000000000000000000000000000000000
8;1447896.00000000000000000000000000000000000000000000000000
9;1493580.00000000000000000000000000000000000000000000000000
10;1498232.00000000000000000000000000000000000000000000000000
11;1507508.00000000000000000000000000000000000000000000000000
12;1515420.00000000000000000000000000000000000000000000000000
13;1521236.00000000000000000000000000000000000000000000000000
14;1530808.00000000000000000000000000000000000000000000000000
15;1539348.00000000000000000000000000000000000000000000000000
16;1544628.00000000000000000000000000000000000000000000000000
17;1553288.00000000000000000000000000000000000000000000000000
18;1562808.00000000000000000000000000000000000000000000000000
19;1572220.00000000000000000000000000000000000000000000000000
20;1579764.00000000000000000000000000000000000000000000000000
21;1588140.00000000000000000000000000000000000000000000000000
22;1597200.00000000000000000000000000000000000000000000000000
23;1605816.00000000000000000000000000000000000000000000000000
24;1614092.00000000000000000000000000000000000000000000000000
25;1622868.00000000000000000000000000000000000000000000000000
26;1630448.00000000000000000000000000000000000000000000000000
27;1640476.00000000000000000000000000000000000000000000000000
28;1646520.00000000000000000000000000000000000000000000000000
29;1650116.00000000000000000000000000000000000000000000000000
30;1659392.00000000000000000000000000000000000000000000000000
31;1666528.00000000000000000000000000000000000000000000000000
32;1674936.00000000000000000000000000000000000000000000000000
33;1683880.00000000000000000000000000000000000000000000000000
34;1690816.00000000000000000000000000000000000000000000000000
35;1697500.00000000000000000000000000000000000000000000000000
36;1864720.00000000000000000000000000000000000000000000000000
37;1931624.00000000000000000000000000000000000000000000000000
38;1931564.00000000000000000000000000000000000000000000000000
39;1931792.00000000000000000000000000000000000000000000000000
40;1931696.00000000000000000000000000000000000000000000000000
41;1931632.00000000000000000000000000000000000000000000000000
42;1931688.00000000000000000000000000000000000000000000000000
43;1931568.00000000000000000000000000000000000000000000000000
44;1931632.00000000000000000000000000000000000000000000000000
45;1931724.00000000000000000000000000000000000000000000000000
46;1931596.00000000000000000000000000000000000000000000000000
47;1931852.00000000000000000000000000000000000000000000000000
48;1931852.00000000000000000000000000000000000000000000000000
49;1931596.00000000000000000000000000000000000000000000000000
50;1931596.00000000000000000000000000000000000000000000000000
51;1931628.00000000000000000000000000000000000000000000000000
52;1931724.00000000000000000000000000000000000000000000000000
53;1931632.00000000000000000000000000000000000000000000000000
54;1931596.00000000000000000000000000000000000000000000000000
55;1931756.00000000000000000000000000000000000000000000000000
56;1931596.00000000000000000000000000000000000000000000000000
57;1931660.00000000000000000000000000000000000000000000000000
58;1931820.00000000000000000000000000000000000000000000000000
59;1931572.00000000000000000000000000000000000000000000000000
60;1931796.00000000000000000000000000000000000000000000000000
61;1931532.00000000000000000000000000000000000000000000000000
62;1931404.00000000000000000000000000000000000000000000000000
63;1931520.00000000000000000000000000000000000000000000000000
64;1931552.00000000000000000000000000000000000000000000000000
65;1931424.00000000000000000000000000000000000000000000000000
66;1931480.00000000000000000000000000000000000000000000000000
67;1931576.00000000000000000000000000000000000000000000000000
68;1931388.00000000000000000000000000000000000000000000000000
69;1931388.00000000000000000000000000000000000000000000000000
70;1931352.00000000000000000000000000000000000000000000000000
71;1931384.00000000000000000000000000000000000000000000000000
72;1836464.00000000000000000000000000000000000000000000000000
73;1838172.00000000000000000000000000000000000000000000000000
74;1841764.00000000000000000000000000000000000000000000000000
75;1845476.00000000000000000000000000000000000000000000000000
76;1848424.00000000000000000000000000000000000000000000000000
77;1851980.00000000000000000000000000000000000000000000000000
78;1855644.00000000000000000000000000000000000000000000000000
79;1858360.00000000000000000000000000000000000000000000000000
80;1861420.00000000000000000000000000000000000000000000000000
81;1863556.00000000000000000000000000000000000000000000000000
82;1867680.00000000000000000000000000000000000000000000000000
83;1872264.00000000000000000000000000000000000000000000000000
84;1874768.00000000000000000000000000000000000000000000000000
85;1880312.00000000000000000000000000000000000000000000000000
86;1884728.00000000000000000000000000000000000000000000000000
87;1887848.00000000000000000000000000000000000000000000000000
88;1894844.00000000000000000000000000000000000000000000000000
89;1897588.00000000000000000000000000000000000000000000000000
90;1904448.00000000000000000000000000000000000000000000000000
91;1906860.00000000000000000000000000000000000000000000000000
92;1913936.00000000000000000000000000000000000000000000000000
93;1916340.00000000000000000000000000000000000000000000000000
94;1922860.00000000000000000000000000000000000000000000000000
95;1925252.00000000000000000000000000000000000000000000000000
96;1929040.00000000000000000000000000000000000000000000000000
97;1937048.00000000000000000000000000000000000000000000000000
98;1937288.00000000000000000000000000000000000000000000000000
99;1937812.00000000000000000000000000000000000000000000000000
100;1937944.00000000000000000000000000000000000000000000000000
101;1938076.00000000000000000000000000000000000000000000000000
102;1938020.00000000000000000000000000000000000000000000000000
103;1937956.00000000000000000000000000000000000000000000000000
104;1938212.00000000000000000000000000000000000000000000000000
105;1938212.00000000000000000000000000000000000000000000000000
106;1937956.00000000000000000000000000000000000000000000000000
107;1938020.00000000000000000000000000000000000000000000000000
108;1938020.00000000000000000000000000000000000000000000000000
109;1938212.00000000000000000000000000000000000000000000000000
110;1937956.00000000000000000000000000000000000000000000000000
111;1938420.00000000000000000000000000000000000000000000000000
112;1938420.00000000000000000000000000000000000000000000000000
113;1938420.00000000000000000000000000000000000000000000000000
114;1938164.00000000000000000000000000000000000000000000000000
115;1938228.00000000000000000000000000000000000000000000000000
116;1938228.00000000000000000000000000000000000000000000000000
117;1938228.00000000000000000000000000000000000000000000000000
118;1938228.00000000000000000000000000000000000000000000000000
119;1938420.00000000000000000000000000000000000000000000000000
120;1938292.00000000000000000000000000000000000000000000000000
121;1938228.00000000000000000000000000000000000000000000000000
122;1938348.00000000000000000000000000000000000000000000000000
123;1938164.00000000000000000000000000000000000000000000000000
124;1938420.00000000000000000000000000000000000000000000000000
125;1938420.00000000000000000000000000000000000000000000000000
126;1938420.00000000000000000000000000000000000000000000000000
127;1938164.00000000000000000000000000000000000000000000000000
128;1938292.00000000000000000000000000000000000000000000000000
129;1938164.00000000000000000000000000000000000000000000000000
130;1938164.00000000000000000000000000000000000000000000000000
131;1938292.00000000000000000000000000000000000000000000000000
132;1938420.00000000000000000000000000000000000000000000000000
133;1938108.00000000000000000000000000000000000000000000000000
134;1938172.00000000000000000000000000000000000000000000000000
135;1938100.00000000000000000000000000000000000000000000000000
136;1938036.00000000000000000000000000000000000000000000000000
137;1840020.00000000000000000000000000000000000000000000000000
138;1843220.00000000000000000000000000000000000000000000000000
139;1847020.00000000000000000000000000000000000000000000000000
140;1849924.00000000000000000000000000000000000000000000000000
141;1852472.00000000000000000000000000000000000000000000000000
142;1855816.00000000000000000000000000000000000000000000000000
143;1859448.00000000000000000000000000000000000000000000000000
144;1863924.00000000000000000000000000000000000000000000000000
145;1867104.00000000000000000000000000000000000000000000000000
146;1870944.00000000000000000000000000000000000000000000000000
147;1875456.00000000000000000000000000000000000000000000000000
148;1877916.00000000000000000000000000000000000000000000000000
149;1882520.00000000000000000000000000000000000000000000000000
150;1885628.00000000000000000000000000000000000000000000000000
151;1889028.00000000000000000000000000000000000000000000000000
152;1892724.00000000000000000000000000000000000000000000000000
153;1896216.00000000000000000000000000000000000000000000000000
154;1903484.00000000000000000000000000000000000000000000000000
155;1906916.00000000000000000000000000000000000000000000000000
156;1913368.00000000000000000000000000000000000000000000000000
157;1916476.00000000000000000000000000000000000000000000000000
158;1922920.00000000000000000000000000000000000000000000000000
159;1925632.00000000000000000000000000000000000000000000000000
160;1928584.00000000000000000000000000000000000000000000000000
161;1934928.00000000000000000000000000000000000000000000000000
162;1937860.00000000000000000000000000000000000000000000000000
163;1940864.00000000000000000000000000000000000000000000000000
164;1942668.00000000000000000000000000000000000000000000000000
165;1943028.00000000000000000000000000000000000000000000000000
166;1942896.00000000000000000000000000000000000000000000000000
167;1942932.00000000000000000000000000000000000000000000000000
168;1942964.00000000000000000000000000000000000000000000000000
