Second;RAM_KB
0;13100.00000000000000000000000000000000000000000000000000
1;324464.00000000000000000000000000000000000000000000000000
2;376536.00000000000000000000000000000000000000000000000000
3;696068.00000000000000000000000000000000000000000000000000
4;746724.00000000000000000000000000000000000000000000000000
5;804760.00000000000000000000000000000000000000000000000000
6;898008.00000000000000000000000000000000000000000000000000
7;928588.00000000000000000000000000000000000000000000000000
8;934284.00000000000000000000000000000000000000000000000000
9;975560.00000000000000000000000000000000000000000000000000
10;979828.00000000000000000000000000000000000000000000000000
11;985860.00000000000000000000000000000000000000000000000000
12;988976.00000000000000000000000000000000000000000000000000
13;993644.00000000000000000000000000000000000000000000000000
14;998188.00000000000000000000000000000000000000000000000000
15;1002640.00000000000000000000000000000000000000000000000000
16;1007488.00000000000000000000000000000000000000000000000000
17;1011412.00000000000000000000000000000000000000000000000000
18;1017144.00000000000000000000000000000000000000000000000000
19;1020056.00000000000000000000000000000000000000000000000000
20;1025996.00000000000000000000000000000000000000000000000000
21;1029408.00000000000000000000000000000000000000000000000000
22;1035180.00000000000000000000000000000000000000000000000000
23;1038980.00000000000000000000000000000000000000000000000000
24;1042636.00000000000000000000000000000000000000000000000000
25;1047528.00000000000000000000000000000000000000000000000000
26;1051540.00000000000000000000000000000000000000000000000000
27;1057468.00000000000000000000000000000000000000000000000000
28;1060040.00000000000000000000000000000000000000000000000000
29;1065564.00000000000000000000000000000000000000000000000000
30;1067816.00000000000000000000000000000000000000000000000000
31;1072076.00000000000000000000000000000000000000000000000000
32;1077256.00000000000000000000000000000000000000000000000000
33;1083156.00000000000000000000000000000000000000000000000000
34;1089168.00000000000000000000000000000000000000000000000000
35;1092664.00000000000000000000000000000000000000000000000000
36;1099352.00000000000000000000000000000000000000000000000000
37;1101988.00000000000000000000000000000000000000000000000000
38;1105808.00000000000000000000000000000000000000000000000000
39;1109784.00000000000000000000000000000000000000000000000000
40;1113852.00000000000000000000000000000000000000000000000000
41;1120556.00000000000000000000000000000000000000000000000000
42;1122412.00000000000000000000000000000000000000000000000000
43;1126720.00000000000000000000000000000000000000000000000000
44;1129980.00000000000000000000000000000000000000000000000000
45;1133896.00000000000000000000000000000000000000000000000000
46;1140760.00000000000000000000000000000000000000000000000000
47;1143420.00000000000000000000000000000000000000000000000000
48;1148148.00000000000000000000000000000000000000000000000000
49;1151412.00000000000000000000000000000000000000000000000000
50;1157560.00000000000000000000000000000000000000000000000000
51;1163296.00000000000000000000000000000000000000000000000000
52;1167044.00000000000000000000000000000000000000000000000000
53;1171964.00000000000000000000000000000000000000000000000000
54;1175416.00000000000000000000000000000000000000000000000000
55;1178552.00000000000000000000000000000000000000000000000000
56;1185152.00000000000000000000000000000000000000000000000000
57;1186308.00000000000000000000000000000000000000000000000000
58;1189828.00000000000000000000000000000000000000000000000000
59;1193576.00000000000000000000000000000000000000000000000000
60;1198348.00000000000000000000000000000000000000000000000000
61;1202084.00000000000000000000000000000000000000000000000000
62;1209932.00000000000000000000000000000000000000000000000000
63;1212156.00000000000000000000000000000000000000000000000000
64;1215024.00000000000000000000000000000000000000000000000000
65;1218816.00000000000000000000000000000000000000000000000000
66;1222300.00000000000000000000000000000000000000000000000000
67;1226096.00000000000000000000000000000000000000000000000000
68;1230124.00000000000000000000000000000000000000000000000000
69;1236056.00000000000000000000000000000000000000000000000000
70;1242256.00000000000000000000000000000000000000000000000000
71;1245188.00000000000000000000000000000000000000000000000000
72;1249812.00000000000000000000000000000000000000000000000000
73;1254112.00000000000000000000000000000000000000000000000000
74;1258752.00000000000000000000000000000000000000000000000000
75;1262176.00000000000000000000000000000000000000000000000000
76;1266432.00000000000000000000000000000000000000000000000000
77;1269804.00000000000000000000000000000000000000000000000000
78;1277180.00000000000000000000000000000000000000000000000000
79;1281032.00000000000000000000000000000000000000000000000000
80;1281052.00000000000000000000000000000000000000000000000000
81;1516164.00000000000000000000000000000000000000000000000000
82;1516120.00000000000000000000000000000000000000000000000000
83;1516116.00000000000000000000000000000000000000000000000000
84;1516116.00000000000000000000000000000000000000000000000000
85;1516116.00000000000000000000000000000000000000000000000000
86;1516120.00000000000000000000000000000000000000000000000000
87;1516308.00000000000000000000000000000000000000000000000000
88;1516052.00000000000000000000000000000000000000000000000000
89;1516176.00000000000000000000000000000000000000000000000000
90;1516052.00000000000000000000000000000000000000000000000000
91;1516180.00000000000000000000000000000000000000000000000000
92;1516308.00000000000000000000000000000000000000000000000000
93;1516052.00000000000000000000000000000000000000000000000000
94;1516116.00000000000000000000000000000000000000000000000000
95;1516120.00000000000000000000000000000000000000000000000000
96;1516116.00000000000000000000000000000000000000000000000000
97;1516588.00000000000000000000000000000000000000000000000000
98;1516588.00000000000000000000000000000000000000000000000000
99;1516396.00000000000000000000000000000000000000000000000000
100;1516396.00000000000000000000000000000000000000000000000000
101;1516332.00000000000000000000000000000000000000000000000000
102;1516332.00000000000000000000000000000000000000000000000000
103;1516396.00000000000000000000000000000000000000000000000000
104;1516400.00000000000000000000000000000000000000000000000000
105;1516332.00000000000000000000000000000000000000000000000000
