Second;RAM_KB
0;8040.00000000000000000000000000000000000000000000000000
1;320960.00000000000000000000000000000000000000000000000000
2;373896.00000000000000000000000000000000000000000000000000
3;684656.00000000000000000000000000000000000000000000000000
4;745020.00000000000000000000000000000000000000000000000000
5;804160.00000000000000000000000000000000000000000000000000
6;896480.00000000000000000000000000000000000000000000000000
7;931428.00000000000000000000000000000000000000000000000000
8;937584.00000000000000000000000000000000000000000000000000
9;978552.00000000000000000000000000000000000000000000000000
10;982944.00000000000000000000000000000000000000000000000000
11;988472.00000000000000000000000000000000000000000000000000
12;992920.00000000000000000000000000000000000000000000000000
13;1171424.00000000000000000000000000000000000000000000000000
14;1238096.00000000000000000000000000000000000000000000000000
15;1238268.00000000000000000000000000000000000000000000000000
16;1238196.00000000000000000000000000000000000000000000000000
17;1238544.00000000000000000000000000000000000000000000000000
18;1238324.00000000000000000000000000000000000000000000000000
19;1223284.00000000000000000000000000000000000000000000000000
20;1224360.00000000000000000000000000000000000000000000000000
21;1225708.00000000000000000000000000000000000000000000000000
22;1227964.00000000000000000000000000000000000000000000000000
23;1230156.00000000000000000000000000000000000000000000000000
24;1231360.00000000000000000000000000000000000000000000000000
25;1233392.00000000000000000000000000000000000000000000000000
26;1235668.00000000000000000000000000000000000000000000000000
27;1236776.00000000000000000000000000000000000000000000000000
28;1239712.00000000000000000000000000000000000000000000000000
29;1239496.00000000000000000000000000000000000000000000000000
30;1239556.00000000000000000000000000000000000000000000000000
31;1239428.00000000000000000000000000000000000000000000000000
32;1239464.00000000000000000000000000000000000000000000000000
33;1231816.00000000000000000000000000000000000000000000000000
34;1232924.00000000000000000000000000000000000000000000000000
35;1233784.00000000000000000000000000000000000000000000000000
36;1235356.00000000000000000000000000000000000000000000000000
37;1236744.00000000000000000000000000000000000000000000000000
38;1238504.00000000000000000000000000000000000000000000000000
39;1240792.00000000000000000000000000000000000000000000000000
40;1241168.00000000000000000000000000000000000000000000000000
41;1242820.00000000000000000000000000000000000000000000000000
42;1242824.00000000000000000000000000000000000000000000000000
43;1243132.00000000000000000000000000000000000000000000000000
44;1243132.00000000000000000000000000000000000000000000000000
45;1242876.00000000000000000000000000000000000000000000000000
46;1234640.00000000000000000000000000000000000000000000000000
47;1234876.00000000000000000000000000000000000000000000000000
48;1236380.00000000000000000000000000000000000000000000000000
49;1237860.00000000000000000000000000000000000000000000000000
50;1239244.00000000000000000000000000000000000000000000000000
51;1240020.00000000000000000000000000000000000000000000000000
52;1240688.00000000000000000000000000000000000000000000000000
53;1241520.00000000000000000000000000000000000000000000000000
54;1243388.00000000000000000000000000000000000000000000000000
55;1243420.00000000000000000000000000000000000000000000000000
56;1243564.00000000000000000000000000000000000000000000000000
57;1243820.00000000000000000000000000000000000000000000000000
58;1243524.00000000000000000000000000000000000000000000000000
59;1234884.00000000000000000000000000000000000000000000000000
60;1235036.00000000000000000000000000000000000000000000000000
61;1236440.00000000000000000000000000000000000000000000000000
62;1236584.00000000000000000000000000000000000000000000000000
63;1238884.00000000000000000000000000000000000000000000000000
64;1241284.00000000000000000000000000000000000000000000000000
65;1242664.00000000000000000000000000000000000000000000000000
66;1244328.00000000000000000000000000000000000000000000000000
67;1244632.00000000000000000000000000000000000000000000000000
68;1244440.00000000000000000000000000000000000000000000000000
69;1244376.00000000000000000000000000000000000000000000000000
70;1234272.00000000000000000000000000000000000000000000000000
71;1235424.00000000000000000000000000000000000000000000000000
72;1236812.00000000000000000000000000000000000000000000000000
73;1238484.00000000000000000000000000000000000000000000000000
74;1239720.00000000000000000000000000000000000000000000000000
75;1241232.00000000000000000000000000000000000000000000000000
76;1242160.00000000000000000000000000000000000000000000000000
77;1243972.00000000000000000000000000000000000000000000000000
78;1244112.00000000000000000000000000000000000000000000000000
79;1244112.00000000000000000000000000000000000000000000000000
80;1244004.00000000000000000000000000000000000000000000000000
81;1243944.00000000000000000000000000000000000000000000000000
82;1234988.00000000000000000000000000000000000000000000000000
83;1235812.00000000000000000000000000000000000000000000000000
84;1237864.00000000000000000000000000000000000000000000000000
85;1239296.00000000000000000000000000000000000000000000000000
86;1240008.00000000000000000000000000000000000000000000000000
87;1241744.00000000000000000000000000000000000000000000000000
88;1243828.00000000000000000000000000000000000000000000000000
89;1244024.00000000000000000000000000000000000000000000000000
90;1244164.00000000000000000000000000000000000000000000000000
91;1244276.00000000000000000000000000000000000000000000000000
92;1244088.00000000000000000000000000000000000000000000000000
93;1244056.00000000000000000000000000000000000000000000000000
94;1235836.00000000000000000000000000000000000000000000000000
95;1237296.00000000000000000000000000000000000000000000000000
96;1237796.00000000000000000000000000000000000000000000000000
97;1238276.00000000000000000000000000000000000000000000000000
98;1239668.00000000000000000000000000000000000000000000000000
99;1240228.00000000000000000000000000000000000000000000000000
100;1241948.00000000000000000000000000000000000000000000000000
101;1244012.00000000000000000000000000000000000000000000000000
102;1244004.00000000000000000000000000000000000000000000000000
103;1244176.00000000000000000000000000000000000000000000000000
104;1244108.00000000000000000000000000000000000000000000000000
105;1244128.00000000000000000000000000000000000000000000000000
106;1244384.00000000000000000000000000000000000000000000000000
107;1234872.00000000000000000000000000000000000000000000000000
108;1234824.00000000000000000000000000000000000000000000000000
109;1235960.00000000000000000000000000000000000000000000000000
110;1236984.00000000000000000000000000000000000000000000000000
111;1237452.00000000000000000000000000000000000000000000000000
112;1238920.00000000000000000000000000000000000000000000000000
113;1239972.00000000000000000000000000000000000000000000000000
114;1241596.00000000000000000000000000000000000000000000000000
115;1243460.00000000000000000000000000000000000000000000000000
116;1244660.00000000000000000000000000000000000000000000000000
117;1244664.00000000000000000000000000000000000000000000000000
118;1244716.00000000000000000000000000000000000000000000000000
119;1244852.00000000000000000000000000000000000000000000000000
120;1244596.00000000000000000000000000000000000000000000000000
121;1244596.00000000000000000000000000000000000000000000000000
122;1236204.00000000000000000000000000000000000000000000000000
123;1236424.00000000000000000000000000000000000000000000000000
124;1236708.00000000000000000000000000000000000000000000000000
125;1238164.00000000000000000000000000000000000000000000000000
126;1240168.00000000000000000000000000000000000000000000000000
127;1240492.00000000000000000000000000000000000000000000000000
128;1241760.00000000000000000000000000000000000000000000000000
129;1242984.00000000000000000000000000000000000000000000000000
130;1243436.00000000000000000000000000000000000000000000000000
131;1243244.00000000000000000000000000000000000000000000000000
132;1243404.00000000000000000000000000000000000000000000000000
133;1243272.00000000000000000000000000000000000000000000000000
134;1243212.00000000000000000000000000000000000000000000000000
135;1243212.00000000000000000000000000000000000000000000000000
136;1233900.00000000000000000000000000000000000000000000000000
137;1234996.00000000000000000000000000000000000000000000000000
138;1235892.00000000000000000000000000000000000000000000000000
139;1236880.00000000000000000000000000000000000000000000000000
140;1237940.00000000000000000000000000000000000000000000000000
141;1238704.00000000000000000000000000000000000000000000000000
142;1240576.00000000000000000000000000000000000000000000000000
143;1242840.00000000000000000000000000000000000000000000000000
144;1243916.00000000000000000000000000000000000000000000000000
145;1244636.00000000000000000000000000000000000000000000000000
146;1244700.00000000000000000000000000000000000000000000000000
147;1244704.00000000000000000000000000000000000000000000000000
148;1244764.00000000000000000000000000000000000000000000000000
149;1234904.00000000000000000000000000000000000000000000000000
150;1235920.00000000000000000000000000000000000000000000000000
151;1237124.00000000000000000000000000000000000000000000000000
152;1238068.00000000000000000000000000000000000000000000000000
153;1239996.00000000000000000000000000000000000000000000000000
154;1241044.00000000000000000000000000000000000000000000000000
155;1242540.00000000000000000000000000000000000000000000000000
156;1244828.00000000000000000000000000000000000000000000000000
157;1244948.00000000000000000000000000000000000000000000000000
158;1245256.00000000000000000000000000000000000000000000000000
159;1245020.00000000000000000000000000000000000000000000000000
160;1245088.00000000000000000000000000000000000000000000000000
161;1235940.00000000000000000000000000000000000000000000000000
162;1236152.00000000000000000000000000000000000000000000000000
163;1237196.00000000000000000000000000000000000000000000000000
164;1237864.00000000000000000000000000000000000000000000000000
165;1239588.00000000000000000000000000000000000000000000000000
166;1241556.00000000000000000000000000000000000000000000000000
167;1243604.00000000000000000000000000000000000000000000000000
168;1243840.00000000000000000000000000000000000000000000000000
169;1243816.00000000000000000000000000000000000000000000000000
170;1244004.00000000000000000000000000000000000000000000000000
171;1243744.00000000000000000000000000000000000000000000000000
172;1243748.00000000000000000000000000000000000000000000000000
173;1243780.00000000000000000000000000000000000000000000000000
174;1243972.00000000000000000000000000000000000000000000000000
175;1234596.00000000000000000000000000000000000000000000000000
176;1234784.00000000000000000000000000000000000000000000000000
177;1236100.00000000000000000000000000000000000000000000000000
178;1236396.00000000000000000000000000000000000000000000000000
179;1236960.00000000000000000000000000000000000000000000000000
180;1238048.00000000000000000000000000000000000000000000000000
181;1238048.00000000000000000000000000000000000000000000000000
182;1238564.00000000000000000000000000000000000000000000000000
183;1240368.00000000000000000000000000000000000000000000000000
184;1240200.00000000000000000000000000000000000000000000000000
185;1241768.00000000000000000000000000000000000000000000000000
186;1241832.00000000000000000000000000000000000000000000000000
187;1242056.00000000000000000000000000000000000000000000000000
188;1243840.00000000000000000000000000000000000000000000000000
189;1245024.00000000000000000000000000000000000000000000000000
190;1244920.00000000000000000000000000000000000000000000000000
191;1244920.00000000000000000000000000000000000000000000000000
192;1244768.00000000000000000000000000000000000000000000000000
193;1244896.00000000000000000000000000000000000000000000000000
194;1244768.00000000000000000000000000000000000000000000000000
195;1244804.00000000000000000000000000000000000000000000000000
196;1234948.00000000000000000000000000000000000000000000000000
197;1235652.00000000000000000000000000000000000000000000000000
198;1235700.00000000000000000000000000000000000000000000000000
199;1236384.00000000000000000000000000000000000000000000000000
200;1237200.00000000000000000000000000000000000000000000000000
201;1238388.00000000000000000000000000000000000000000000000000
202;1238960.00000000000000000000000000000000000000000000000000
203;1239436.00000000000000000000000000000000000000000000000000
204;1240040.00000000000000000000000000000000000000000000000000
205;1240724.00000000000000000000000000000000000000000000000000
206;1242072.00000000000000000000000000000000000000000000000000
207;1243012.00000000000000000000000000000000000000000000000000
208;1243720.00000000000000000000000000000000000000000000000000
209;1243724.00000000000000000000000000000000000000000000000000
210;1243884.00000000000000000000000000000000000000000000000000
211;1243940.00000000000000000000000000000000000000000000000000
212;1244076.00000000000000000000000000000000000000000000000000
213;1244076.00000000000000000000000000000000000000000000000000
214;1244076.00000000000000000000000000000000000000000000000000
215;1234848.00000000000000000000000000000000000000000000000000
216;1234880.00000000000000000000000000000000000000000000000000
217;1236100.00000000000000000000000000000000000000000000000000
218;1236572.00000000000000000000000000000000000000000000000000
219;1236872.00000000000000000000000000000000000000000000000000
220;1238012.00000000000000000000000000000000000000000000000000
221;1238032.00000000000000000000000000000000000000000000000000
222;1239000.00000000000000000000000000000000000000000000000000
223;1239324.00000000000000000000000000000000000000000000000000
224;1240336.00000000000000000000000000000000000000000000000000
225;1240716.00000000000000000000000000000000000000000000000000
226;1241156.00000000000000000000000000000000000000000000000000
227;1242344.00000000000000000000000000000000000000000000000000
228;1243100.00000000000000000000000000000000000000000000000000
229;1244416.00000000000000000000000000000000000000000000000000
230;1244416.00000000000000000000000000000000000000000000000000
231;1244712.00000000000000000000000000000000000000000000000000
232;1244548.00000000000000000000000000000000000000000000000000
233;1244680.00000000000000000000000000000000000000000000000000
234;1244520.00000000000000000000000000000000000000000000000000
235;1244524.00000000000000000000000000000000000000000000000000
236;1235424.00000000000000000000000000000000000000000000000000
237;1235352.00000000000000000000000000000000000000000000000000
238;1236148.00000000000000000000000000000000000000000000000000
239;1237388.00000000000000000000000000000000000000000000000000
240;1238200.00000000000000000000000000000000000000000000000000
241;1238664.00000000000000000000000000000000000000000000000000
242;1239140.00000000000000000000000000000000000000000000000000
243;1240448.00000000000000000000000000000000000000000000000000
244;1241144.00000000000000000000000000000000000000000000000000
245;1242444.00000000000000000000000000000000000000000000000000
246;1242804.00000000000000000000000000000000000000000000000000
247;1243480.00000000000000000000000000000000000000000000000000
248;1244104.00000000000000000000000000000000000000000000000000
249;1245668.00000000000000000000000000000000000000000000000000
250;1245548.00000000000000000000000000000000000000000000000000
251;1245732.00000000000000000000000000000000000000000000000000
252;1245732.00000000000000000000000000000000000000000000000000
253;1245788.00000000000000000000000000000000000000000000000000
254;1245732.00000000000000000000000000000000000000000000000000
255;1245732.00000000000000000000000000000000000000000000000000
256;1236324.00000000000000000000000000000000000000000000000000
257;1236284.00000000000000000000000000000000000000000000000000
258;1237096.00000000000000000000000000000000000000000000000000
259;1237420.00000000000000000000000000000000000000000000000000
260;1237724.00000000000000000000000000000000000000000000000000
261;1238876.00000000000000000000000000000000000000000000000000
262;1239760.00000000000000000000000000000000000000000000000000
263;1240568.00000000000000000000000000000000000000000000000000
264;1240680.00000000000000000000000000000000000000000000000000
265;1242240.00000000000000000000000000000000000000000000000000
266;1242212.00000000000000000000000000000000000000000000000000
267;1243456.00000000000000000000000000000000000000000000000000
268;1244488.00000000000000000000000000000000000000000000000000
269;1244488.00000000000000000000000000000000000000000000000000
270;1244780.00000000000000000000000000000000000000000000000000
271;1244524.00000000000000000000000000000000000000000000000000
272;1244520.00000000000000000000000000000000000000000000000000
273;1244780.00000000000000000000000000000000000000000000000000
274;1244780.00000000000000000000000000000000000000000000000000
275;1235224.00000000000000000000000000000000000000000000000000
276;1235304.00000000000000000000000000000000000000000000000000
277;1236032.00000000000000000000000000000000000000000000000000
278;1236744.00000000000000000000000000000000000000000000000000
279;1236912.00000000000000000000000000000000000000000000000000
280;1237944.00000000000000000000000000000000000000000000000000
281;1238156.00000000000000000000000000000000000000000000000000
282;1239916.00000000000000000000000000000000000000000000000000
283;1240784.00000000000000000000000000000000000000000000000000
284;1242120.00000000000000000000000000000000000000000000000000
285;1243188.00000000000000000000000000000000000000000000000000
286;1243632.00000000000000000000000000000000000000000000000000
287;1245380.00000000000000000000000000000000000000000000000000
288;1246452.00000000000000000000000000000000000000000000000000
289;1246784.00000000000000000000000000000000000000000000000000
290;1246720.00000000000000000000000000000000000000000000000000
291;1246720.00000000000000000000000000000000000000000000000000
292;1246976.00000000000000000000000000000000000000000000000000
293;1246784.00000000000000000000000000000000000000000000000000
294;1246720.00000000000000000000000000000000000000000000000000
295;1237020.00000000000000000000000000000000000000000000000000
296;1237796.00000000000000000000000000000000000000000000000000
297;1238464.00000000000000000000000000000000000000000000000000
298;1239328.00000000000000000000000000000000000000000000000000
299;1240504.00000000000000000000000000000000000000000000000000
300;1241140.00000000000000000000000000000000000000000000000000
301;1242040.00000000000000000000000000000000000000000000000000
302;1242052.00000000000000000000000000000000000000000000000000
303;1242296.00000000000000000000000000000000000000000000000000
304;1243460.00000000000000000000000000000000000000000000000000
305;1244084.00000000000000000000000000000000000000000000000000
306;1244660.00000000000000000000000000000000000000000000000000
307;1246212.00000000000000000000000000000000000000000000000000
308;1245964.00000000000000000000000000000000000000000000000000
309;1246076.00000000000000000000000000000000000000000000000000
310;1246144.00000000000000000000000000000000000000000000000000
311;1246112.00000000000000000000000000000000000000000000000000
312;1246112.00000000000000000000000000000000000000000000000000
313;1246080.00000000000000000000000000000000000000000000000000
314;1234376.00000000000000000000000000000000000000000000000000
315;1234460.00000000000000000000000000000000000000000000000000
316;1235440.00000000000000000000000000000000000000000000000000
317;1237044.00000000000000000000000000000000000000000000000000
318;1237764.00000000000000000000000000000000000000000000000000
319;1238064.00000000000000000000000000000000000000000000000000
320;1238372.00000000000000000000000000000000000000000000000000
321;1239796.00000000000000000000000000000000000000000000000000
322;1240208.00000000000000000000000000000000000000000000000000
323;1240804.00000000000000000000000000000000000000000000000000
324;1241744.00000000000000000000000000000000000000000000000000
325;1242400.00000000000000000000000000000000000000000000000000
326;1243660.00000000000000000000000000000000000000000000000000
327;1244772.00000000000000000000000000000000000000000000000000
328;1244772.00000000000000000000000000000000000000000000000000
329;1244768.00000000000000000000000000000000000000000000000000
330;1245028.00000000000000000000000000000000000000000000000000
331;1245028.00000000000000000000000000000000000000000000000000
332;1244900.00000000000000000000000000000000000000000000000000
333;1244804.00000000000000000000000000000000000000000000000000
334;1235348.00000000000000000000000000000000000000000000000000
335;1236528.00000000000000000000000000000000000000000000000000
336;1237156.00000000000000000000000000000000000000000000000000
337;1238228.00000000000000000000000000000000000000000000000000
338;1239212.00000000000000000000000000000000000000000000000000
339;1239968.00000000000000000000000000000000000000000000000000
340;1240716.00000000000000000000000000000000000000000000000000
341;1240720.00000000000000000000000000000000000000000000000000
342;1241880.00000000000000000000000000000000000000000000000000
343;1243128.00000000000000000000000000000000000000000000000000
344;1243420.00000000000000000000000000000000000000000000000000
345;1243704.00000000000000000000000000000000000000000000000000
346;1243812.00000000000000000000000000000000000000000000000000
347;1245168.00000000000000000000000000000000000000000000000000
348;1245556.00000000000000000000000000000000000000000000000000
349;1245684.00000000000000000000000000000000000000000000000000
350;1245740.00000000000000000000000000000000000000000000000000
351;1245736.00000000000000000000000000000000000000000000000000
352;1245928.00000000000000000000000000000000000000000000000000
353;1245672.00000000000000000000000000000000000000000000000000
354;1237420.00000000000000000000000000000000000000000000000000
355;1238260.00000000000000000000000000000000000000000000000000
356;1238484.00000000000000000000000000000000000000000000000000
357;1239380.00000000000000000000000000000000000000000000000000
358;1239576.00000000000000000000000000000000000000000000000000
359;1241052.00000000000000000000000000000000000000000000000000
360;1241096.00000000000000000000000000000000000000000000000000
361;1241900.00000000000000000000000000000000000000000000000000
362;1242440.00000000000000000000000000000000000000000000000000
363;1243656.00000000000000000000000000000000000000000000000000
364;1244004.00000000000000000000000000000000000000000000000000
365;1244900.00000000000000000000000000000000000000000000000000
366;1245920.00000000000000000000000000000000000000000000000000
367;1245736.00000000000000000000000000000000000000000000000000
368;1245828.00000000000000000000000000000000000000000000000000
369;1245944.00000000000000000000000000000000000000000000000000
370;1245884.00000000000000000000000000000000000000000000000000
371;1245848.00000000000000000000000000000000000000000000000000
372;1245904.00000000000000000000000000000000000000000000000000
373;1245872.00000000000000000000000000000000000000000000000000
374;1245840.00000000000000000000000000000000000000000000000000
375;1245836.00000000000000000000000000000000000000000000000000
376;1245840.00000000000000000000000000000000000000000000000000
377;1245992.00000000000000000000000000000000000000000000000000
378;1237268.00000000000000000000000000000000000000000000000000
379;1237272.00000000000000000000000000000000000000000000000000
380;1237292.00000000000000000000000000000000000000000000000000
381;1237492.00000000000000000000000000000000000000000000000000
382;1238364.00000000000000000000000000000000000000000000000000
383;1238620.00000000000000000000000000000000000000000000000000
384;1239280.00000000000000000000000000000000000000000000000000
385;1239292.00000000000000000000000000000000000000000000000000
386;1240276.00000000000000000000000000000000000000000000000000
387;1240348.00000000000000000000000000000000000000000000000000
388;1241024.00000000000000000000000000000000000000000000000000
389;1241796.00000000000000000000000000000000000000000000000000
390;1242296.00000000000000000000000000000000000000000000000000
391;1242096.00000000000000000000000000000000000000000000000000
392;1242244.00000000000000000000000000000000000000000000000000
393;1243604.00000000000000000000000000000000000000000000000000
394;1243732.00000000000000000000000000000000000000000000000000
395;1244456.00000000000000000000000000000000000000000000000000
396;1245452.00000000000000000000000000000000000000000000000000
397;1245948.00000000000000000000000000000000000000000000000000
398;1246136.00000000000000000000000000000000000000000000000000
399;1246132.00000000000000000000000000000000000000000000000000
400;1246136.00000000000000000000000000000000000000000000000000
401;1246304.00000000000000000000000000000000000000000000000000
402;1246176.00000000000000000000000000000000000000000000000000
403;1246320.00000000000000000000000000000000000000000000000000
404;1246244.00000000000000000000000000000000000000000000000000
405;1246328.00000000000000000000000000000000000000000000000000
406;1246208.00000000000000000000000000000000000000000000000000
407;1246172.00000000000000000000000000000000000000000000000000
408;1246244.00000000000000000000000000000000000000000000000000
409;1246176.00000000000000000000000000000000000000000000000000
410;1237024.00000000000000000000000000000000000000000000000000
411;1237044.00000000000000000000000000000000000000000000000000
412;1237096.00000000000000000000000000000000000000000000000000
413;1237228.00000000000000000000000000000000000000000000000000
414;1237704.00000000000000000000000000000000000000000000000000
415;1238708.00000000000000000000000000000000000000000000000000
416;1239240.00000000000000000000000000000000000000000000000000
417;1239968.00000000000000000000000000000000000000000000000000
418;1240764.00000000000000000000000000000000000000000000000000
419;1240896.00000000000000000000000000000000000000000000000000
420;1240964.00000000000000000000000000000000000000000000000000
421;1240876.00000000000000000000000000000000000000000000000000
422;1241360.00000000000000000000000000000000000000000000000000
423;1242276.00000000000000000000000000000000000000000000000000
424;1243180.00000000000000000000000000000000000000000000000000
425;1243452.00000000000000000000000000000000000000000000000000
426;1243696.00000000000000000000000000000000000000000000000000
427;1244180.00000000000000000000000000000000000000000000000000
428;1244900.00000000000000000000000000000000000000000000000000
429;1245756.00000000000000000000000000000000000000000000000000
430;1245724.00000000000000000000000000000000000000000000000000
431;1245760.00000000000000000000000000000000000000000000000000
432;1245692.00000000000000000000000000000000000000000000000000
433;1245820.00000000000000000000000000000000000000000000000000
434;1245760.00000000000000000000000000000000000000000000000000
435;1245724.00000000000000000000000000000000000000000000000000
436;1245820.00000000000000000000000000000000000000000000000000
437;1245724.00000000000000000000000000000000000000000000000000
438;1245692.00000000000000000000000000000000000000000000000000
439;1245724.00000000000000000000000000000000000000000000000000
440;1245688.00000000000000000000000000000000000000000000000000
441;1245728.00000000000000000000000000000000000000000000000000
442;1236648.00000000000000000000000000000000000000000000000000
443;1237672.00000000000000000000000000000000000000000000000000
444;1237636.00000000000000000000000000000000000000000000000000
445;1238296.00000000000000000000000000000000000000000000000000
446;1238528.00000000000000000000000000000000000000000000000000
447;1238816.00000000000000000000000000000000000000000000000000
448;1239584.00000000000000000000000000000000000000000000000000
449;1239704.00000000000000000000000000000000000000000000000000
450;1240064.00000000000000000000000000000000000000000000000000
451;1240536.00000000000000000000000000000000000000000000000000
452;1241248.00000000000000000000000000000000000000000000000000
453;1241288.00000000000000000000000000000000000000000000000000
454;1241736.00000000000000000000000000000000000000000000000000
455;1242092.00000000000000000000000000000000000000000000000000
456;1242156.00000000000000000000000000000000000000000000000000
457;1243192.00000000000000000000000000000000000000000000000000
458;1243908.00000000000000000000000000000000000000000000000000
459;1244756.00000000000000000000000000000000000000000000000000
460;1244768.00000000000000000000000000000000000000000000000000
461;1245184.00000000000000000000000000000000000000000000000000
462;1245444.00000000000000000000000000000000000000000000000000
463;1245220.00000000000000000000000000000000000000000000000000
464;1245184.00000000000000000000000000000000000000000000000000
465;1245220.00000000000000000000000000000000000000000000000000
466;1245256.00000000000000000000000000000000000000000000000000
467;1245220.00000000000000000000000000000000000000000000000000
468;1245252.00000000000000000000000000000000000000000000000000
469;1245316.00000000000000000000000000000000000000000000000000
470;1245188.00000000000000000000000000000000000000000000000000
471;1245220.00000000000000000000000000000000000000000000000000
472;1245184.00000000000000000000000000000000000000000000000000
473;1245300.00000000000000000000000000000000000000000000000000
474;1234992.00000000000000000000000000000000000000000000000000
475;1235004.00000000000000000000000000000000000000000000000000
476;1235608.00000000000000000000000000000000000000000000000000
477;1236692.00000000000000000000000000000000000000000000000000
478;1236796.00000000000000000000000000000000000000000000000000
479;1237512.00000000000000000000000000000000000000000000000000
480;1237664.00000000000000000000000000000000000000000000000000
481;1238640.00000000000000000000000000000000000000000000000000
482;1238708.00000000000000000000000000000000000000000000000000
483;1239588.00000000000000000000000000000000000000000000000000
484;1239668.00000000000000000000000000000000000000000000000000
485;1240364.00000000000000000000000000000000000000000000000000
486;1240652.00000000000000000000000000000000000000000000000000
487;1240928.00000000000000000000000000000000000000000000000000
488;1241684.00000000000000000000000000000000000000000000000000
489;1241708.00000000000000000000000000000000000000000000000000
490;1242108.00000000000000000000000000000000000000000000000000
491;1242968.00000000000000000000000000000000000000000000000000
492;1243848.00000000000000000000000000000000000000000000000000
493;1244752.00000000000000000000000000000000000000000000000000
494;1245860.00000000000000000000000000000000000000000000000000
495;1246012.00000000000000000000000000000000000000000000000000
496;1245928.00000000000000000000000000000000000000000000000000
497;1245892.00000000000000000000000000000000000000000000000000
498;1246224.00000000000000000000000000000000000000000000000000
499;1246096.00000000000000000000000000000000000000000000000000
500;1246096.00000000000000000000000000000000000000000000000000
501;1246220.00000000000000000000000000000000000000000000000000
502;1246324.00000000000000000000000000000000000000000000000000
503;1246356.00000000000000000000000000000000000000000000000000
504;1246132.00000000000000000000000000000000000000000000000000
505;1246100.00000000000000000000000000000000000000000000000000
