Second;RAM_KB
0;6180.00000000000000000000000000000000000000000000000000
1;317660.00000000000000000000000000000000000000000000000000
2;372832.00000000000000000000000000000000000000000000000000
3;640324.00000000000000000000000000000000000000000000000000
4;743884.00000000000000000000000000000000000000000000000000
5;804596.00000000000000000000000000000000000000000000000000
6;890396.00000000000000000000000000000000000000000000000000
7;931420.00000000000000000000000000000000000000000000000000
8;934788.00000000000000000000000000000000000000000000000000
9;939636.00000000000000000000000000000000000000000000000000
10;977544.00000000000000000000000000000000000000000000000000
11;981348.00000000000000000000000000000000000000000000000000
12;985708.00000000000000000000000000000000000000000000000000
13;988176.00000000000000000000000000000000000000000000000000
14;992144.00000000000000000000000000000000000000000000000000
15;997720.00000000000000000000000000000000000000000000000000
16;1000404.00000000000000000000000000000000000000000000000000
17;1005572.00000000000000000000000000000000000000000000000000
18;1009724.00000000000000000000000000000000000000000000000000
19;1013540.00000000000000000000000000000000000000000000000000
20;1019424.00000000000000000000000000000000000000000000000000
21;1021452.00000000000000000000000000000000000000000000000000
22;1025060.00000000000000000000000000000000000000000000000000
23;1029248.00000000000000000000000000000000000000000000000000
24;1032584.00000000000000000000000000000000000000000000000000
25;1038188.00000000000000000000000000000000000000000000000000
26;1040348.00000000000000000000000000000000000000000000000000
27;1043424.00000000000000000000000000000000000000000000000000
28;1048992.00000000000000000000000000000000000000000000000000
29;1051368.00000000000000000000000000000000000000000000000000
30;1054768.00000000000000000000000000000000000000000000000000
31;1058960.00000000000000000000000000000000000000000000000000
32;1065008.00000000000000000000000000000000000000000000000000
33;1070444.00000000000000000000000000000000000000000000000000
34;1073216.00000000000000000000000000000000000000000000000000
35;1075612.00000000000000000000000000000000000000000000000000
36;1081684.00000000000000000000000000000000000000000000000000
37;1084468.00000000000000000000000000000000000000000000000000
38;1086684.00000000000000000000000000000000000000000000000000
39;1091992.00000000000000000000000000000000000000000000000000
40;1095032.00000000000000000000000000000000000000000000000000
41;1098680.00000000000000000000000000000000000000000000000000
42;1101052.00000000000000000000000000000000000000000000000000
43;1104200.00000000000000000000000000000000000000000000000000
44;1110828.00000000000000000000000000000000000000000000000000
