Second;RAM_KB
0;6180.00000000000000000000000000000000000000000000000000
1;322748.00000000000000000000000000000000000000000000000000
2;384396.00000000000000000000000000000000000000000000000000
3;699772.00000000000000000000000000000000000000000000000000
4;747720.00000000000000000000000000000000000000000000000000
5;803536.00000000000000000000000000000000000000000000000000
6;902884.00000000000000000000000000000000000000000000000000
7;931800.00000000000000000000000000000000000000000000000000
8;937960.00000000000000000000000000000000000000000000000000
9;979628.00000000000000000000000000000000000000000000000000
10;987012.00000000000000000000000000000000000000000000000000
11;991308.00000000000000000000000000000000000000000000000000
12;998988.00000000000000000000000000000000000000000000000000
13;1003740.00000000000000000000000000000000000000000000000000
14;1010060.00000000000000000000000000000000000000000000000000
15;1015992.00000000000000000000000000000000000000000000000000
16;1020716.00000000000000000000000000000000000000000000000000
17;1025892.00000000000000000000000000000000000000000000000000
18;1031200.00000000000000000000000000000000000000000000000000
19;1039108.00000000000000000000000000000000000000000000000000
20;1044196.00000000000000000000000000000000000000000000000000
21;1049260.00000000000000000000000000000000000000000000000000
22;1053652.00000000000000000000000000000000000000000000000000
23;1059164.00000000000000000000000000000000000000000000000000
24;1064700.00000000000000000000000000000000000000000000000000
25;1069072.00000000000000000000000000000000000000000000000000
26;1076276.00000000000000000000000000000000000000000000000000
27;1079908.00000000000000000000000000000000000000000000000000
28;1085324.00000000000000000000000000000000000000000000000000
29;1090508.00000000000000000000000000000000000000000000000000
30;1094516.00000000000000000000000000000000000000000000000000
31;1101252.00000000000000000000000000000000000000000000000000
32;1110028.00000000000000000000000000000000000000000000000000
33;1113640.00000000000000000000000000000000000000000000000000
34;1122252.00000000000000000000000000000000000000000000000000
35;1125408.00000000000000000000000000000000000000000000000000
36;1129868.00000000000000000000000000000000000000000000000000
37;1134056.00000000000000000000000000000000000000000000000000
38;1141720.00000000000000000000000000000000000000000000000000
39;1147400.00000000000000000000000000000000000000000000000000
40;1151688.00000000000000000000000000000000000000000000000000
41;1158904.00000000000000000000000000000000000000000000000000
42;1164192.00000000000000000000000000000000000000000000000000
43;1169020.00000000000000000000000000000000000000000000000000
44;1173812.00000000000000000000000000000000000000000000000000
45;1179608.00000000000000000000000000000000000000000000000000
46;1179608.00000000000000000000000000000000000000000000000000
47;1417076.00000000000000000000000000000000000000000000000000
48;1417080.00000000000000000000000000000000000000000000000000
49;1416732.00000000000000000000000000000000000000000000000000
50;1417300.00000000000000000000000000000000000000000000000000
51;1417244.00000000000000000000000000000000000000000000000000
52;1417084.00000000000000000000000000000000000000000000000000
53;1416828.00000000000000000000000000000000000000000000000000
54;1417300.00000000000000000000000000000000000000000000000000
