Second;RAM_KB
0;13836.00000000000000000000000000000000000000000000000000
1;323204.00000000000000000000000000000000000000000000000000
2;375464.00000000000000000000000000000000000000000000000000
3;695400.00000000000000000000000000000000000000000000000000
4;748096.00000000000000000000000000000000000000000000000000
5;776924.00000000000000000000000000000000000000000000000000
6;814000.00000000000000000000000000000000000000000000000000
7;823096.00000000000000000000000000000000000000000000000000
8;823580.00000000000000000000000000000000000000000000000000
9;824680.00000000000000000000000000000000000000000000000000
10;826764.00000000000000000000000000000000000000000000000000
11;828712.00000000000000000000000000000000000000000000000000
12;867880.00000000000000000000000000000000000000000000000000
13;916020.00000000000000000000000000000000000000000000000000
14;916024.00000000000000000000000000000000000000000000000000
15;929044.00000000000000000000000000000000000000000000000000
16;933092.00000000000000000000000000000000000000000000000000
17;977236.00000000000000000000000000000000000000000000000000
18;979576.00000000000000000000000000000000000000000000000000
19;984724.00000000000000000000000000000000000000000000000000
20;989836.00000000000000000000000000000000000000000000000000
21;996276.00000000000000000000000000000000000000000000000000
22;1002224.00000000000000000000000000000000000000000000000000
23;1008892.00000000000000000000000000000000000000000000000000
24;1013584.00000000000000000000000000000000000000000000000000
25;1019972.00000000000000000000000000000000000000000000000000
26;1024892.00000000000000000000000000000000000000000000000000
27;1029880.00000000000000000000000000000000000000000000000000
28;1034464.00000000000000000000000000000000000000000000000000
29;1039604.00000000000000000000000000000000000000000000000000
30;1044388.00000000000000000000000000000000000000000000000000
31;1048744.00000000000000000000000000000000000000000000000000
32;1053264.00000000000000000000000000000000000000000000000000
33;1059328.00000000000000000000000000000000000000000000000000
34;1065940.00000000000000000000000000000000000000000000000000
35;1071304.00000000000000000000000000000000000000000000000000
36;1076168.00000000000000000000000000000000000000000000000000
37;1082840.00000000000000000000000000000000000000000000000000
38;1087044.00000000000000000000000000000000000000000000000000
39;1093792.00000000000000000000000000000000000000000000000000
40;1099312.00000000000000000000000000000000000000000000000000
41;1106412.00000000000000000000000000000000000000000000000000
42;1109392.00000000000000000000000000000000000000000000000000
43;1112920.00000000000000000000000000000000000000000000000000
44;1116392.00000000000000000000000000000000000000000000000000
45;1120372.00000000000000000000000000000000000000000000000000
46;1125508.00000000000000000000000000000000000000000000000000
47;1129944.00000000000000000000000000000000000000000000000000
48;1135156.00000000000000000000000000000000000000000000000000
49;1140512.00000000000000000000000000000000000000000000000000
50;1146872.00000000000000000000000000000000000000000000000000
51;1152252.00000000000000000000000000000000000000000000000000
52;1156660.00000000000000000000000000000000000000000000000000
53;1161748.00000000000000000000000000000000000000000000000000
54;1168700.00000000000000000000000000000000000000000000000000
55;1173632.00000000000000000000000000000000000000000000000000
56;1180140.00000000000000000000000000000000000000000000000000
57;1180140.00000000000000000000000000000000000000000000000000
58;1187168.00000000000000000000000000000000000000000000000000
59;1187044.00000000000000000000000000000000000000000000000000
60;1187112.00000000000000000000000000000000000000000000000000
61;1187048.00000000000000000000000000000000000000000000000000
62;1186992.00000000000000000000000000000000000000000000000000
63;1187056.00000000000000000000000000000000000000000000000000
64;1186992.00000000000000000000000000000000000000000000000000
65;1186928.00000000000000000000000000000000000000000000000000
66;1186800.00000000000000000000000000000000000000000000000000
67;1187088.00000000000000000000000000000000000000000000000000
68;1187088.00000000000000000000000000000000000000000000000000
69;1187088.00000000000000000000000000000000000000000000000000
70;1187024.00000000000000000000000000000000000000000000000000
71;1187108.00000000000000000000000000000000000000000000000000
72;1187124.00000000000000000000000000000000000000000000000000
73;1187124.00000000000000000000000000000000000000000000000000
74;1187060.00000000000000000000000000000000000000000000000000
75;1187600.00000000000000000000000000000000000000000000000000
76;1187600.00000000000000000000000000000000000000000000000000
77;1187600.00000000000000000000000000000000000000000000000000
78;1187408.00000000000000000000000000000000000000000000000000
79;1187408.00000000000000000000000000000000000000000000000000
80;1187420.00000000000000000000000000000000000000000000000000
81;1187420.00000000000000000000000000000000000000000000000000
82;1187484.00000000000000000000000000000000000000000000000000
83;1187484.00000000000000000000000000000000000000000000000000
84;1187612.00000000000000000000000000000000000000000000000000
85;1187560.00000000000000000000000000000000000000000000000000
86;1187560.00000000000000000000000000000000000000000000000000
87;1187624.00000000000000000000000000000000000000000000000000
88;1187560.00000000000000000000000000000000000000000000000000
89;1187560.00000000000000000000000000000000000000000000000000
90;1187432.00000000000000000000000000000000000000000000000000
91;1187368.00000000000000000000000000000000000000000000000000
92;1187496.00000000000000000000000000000000000000000000000000
93;1187564.00000000000000000000000000000000000000000000000000
94;1187632.00000000000000000000000000000000000000000000000000
95;1187632.00000000000000000000000000000000000000000000000000
96;1187632.00000000000000000000000000000000000000000000000000
97;1187632.00000000000000000000000000000000000000000000000000
98;1187632.00000000000000000000000000000000000000000000000000
99;1187520.00000000000000000000000000000000000000000000000000
100;1187648.00000000000000000000000000000000000000000000000000
101;1187648.00000000000000000000000000000000000000000000000000
102;1187584.00000000000000000000000000000000000000000000000000
103;1187520.00000000000000000000000000000000000000000000000000
104;1187392.00000000000000000000000000000000000000000000000000
105;1187520.00000000000000000000000000000000000000000000000000
106;1187648.00000000000000000000000000000000000000000000000000
107;1187584.00000000000000000000000000000000000000000000000000
108;1187584.00000000000000000000000000000000000000000000000000
109;1187584.00000000000000000000000000000000000000000000000000
110;1187520.00000000000000000000000000000000000000000000000000
111;1187456.00000000000000000000000000000000000000000000000000
112;1187520.00000000000000000000000000000000000000000000000000
113;1085908.00000000000000000000000000000000000000000000000000
114;1089828.00000000000000000000000000000000000000000000000000
115;1091144.00000000000000000000000000000000000000000000000000
116;1093216.00000000000000000000000000000000000000000000000000
117;1095920.00000000000000000000000000000000000000000000000000
118;1098380.00000000000000000000000000000000000000000000000000
119;1100276.00000000000000000000000000000000000000000000000000
120;1103136.00000000000000000000000000000000000000000000000000
121;1105740.00000000000000000000000000000000000000000000000000
122;1108096.00000000000000000000000000000000000000000000000000
123;1109984.00000000000000000000000000000000000000000000000000
124;1112224.00000000000000000000000000000000000000000000000000
125;1115120.00000000000000000000000000000000000000000000000000
126;1117272.00000000000000000000000000000000000000000000000000
127;1120780.00000000000000000000000000000000000000000000000000
128;1122444.00000000000000000000000000000000000000000000000000
129;1128552.00000000000000000000000000000000000000000000000000
130;1130688.00000000000000000000000000000000000000000000000000
131;1133332.00000000000000000000000000000000000000000000000000
132;1135668.00000000000000000000000000000000000000000000000000
133;1137968.00000000000000000000000000000000000000000000000000
134;1140880.00000000000000000000000000000000000000000000000000
135;1142200.00000000000000000000000000000000000000000000000000
136;1146152.00000000000000000000000000000000000000000000000000
137;1147916.00000000000000000000000000000000000000000000000000
138;1148456.00000000000000000000000000000000000000000000000000
139;1152260.00000000000000000000000000000000000000000000000000
140;1153300.00000000000000000000000000000000000000000000000000
141;1155252.00000000000000000000000000000000000000000000000000
142;1157268.00000000000000000000000000000000000000000000000000
143;1158520.00000000000000000000000000000000000000000000000000
144;1161336.00000000000000000000000000000000000000000000000000
145;1163376.00000000000000000000000000000000000000000000000000
146;1173892.00000000000000000000000000000000000000000000000000
147;1175024.00000000000000000000000000000000000000000000000000
148;1175892.00000000000000000000000000000000000000000000000000
149;1177024.00000000000000000000000000000000000000000000000000
150;1180780.00000000000000000000000000000000000000000000000000
151;1182784.00000000000000000000000000000000000000000000000000
152;1184760.00000000000000000000000000000000000000000000000000
