Second;RAM_KB
0;13104.00000000000000000000000000000000000000000000000000
1;322596.00000000000000000000000000000000000000000000000000
2;384920.00000000000000000000000000000000000000000000000000
3;1182344.00000000000000000000000000000000000000000000000000
4;2848832.00000000000000000000000000000000000000000000000000
5;3142168.00000000000000000000000000000000000000000000000000
6;3626960.00000000000000000000000000000000000000000000000000
7;4297848.00000000000000000000000000000000000000000000000000
8;4411480.00000000000000000000000000000000000000000000000000
9;4458768.00000000000000000000000000000000000000000000000000
10;4469804.00000000000000000000000000000000000000000000000000
11;4479896.00000000000000000000000000000000000000000000000000
12;4490636.00000000000000000000000000000000000000000000000000
13;4500884.00000000000000000000000000000000000000000000000000
14;4510180.00000000000000000000000000000000000000000000000000
15;4520428.00000000000000000000000000000000000000000000000000
16;4530192.00000000000000000000000000000000000000000000000000
17;4539844.00000000000000000000000000000000000000000000000000
18;4584108.00000000000000000000000000000000000000000000000000
19;4589708.00000000000000000000000000000000000000000000000000
20;4595224.00000000000000000000000000000000000000000000000000
21;4601688.00000000000000000000000000000000000000000000000000
22;4611360.00000000000000000000000000000000000000000000000000
23;4618652.00000000000000000000000000000000000000000000000000
24;4626828.00000000000000000000000000000000000000000000000000
25;4633904.00000000000000000000000000000000000000000000000000
26;4642636.00000000000000000000000000000000000000000000000000
27;4651392.00000000000000000000000000000000000000000000000000
28;4659064.00000000000000000000000000000000000000000000000000
29;4662604.00000000000000000000000000000000000000000000000000
30;4668184.00000000000000000000000000000000000000000000000000
31;4676912.00000000000000000000000000000000000000000000000000
32;4683656.00000000000000000000000000000000000000000000000000
33;4690464.00000000000000000000000000000000000000000000000000
34;4698748.00000000000000000000000000000000000000000000000000
35;4707832.00000000000000000000000000000000000000000000000000
36;4715452.00000000000000000000000000000000000000000000000000
37;4725464.00000000000000000000000000000000000000000000000000
38;4731640.00000000000000000000000000000000000000000000000000
39;4734744.00000000000000000000000000000000000000000000000000
40;4740500.00000000000000000000000000000000000000000000000000
41;4749792.00000000000000000000000000000000000000000000000000
42;4754820.00000000000000000000000000000000000000000000000000
43;4760888.00000000000000000000000000000000000000000000000000
44;4767184.00000000000000000000000000000000000000000000000000
45;4773308.00000000000000000000000000000000000000000000000000
46;4781660.00000000000000000000000000000000000000000000000000
47;4785872.00000000000000000000000000000000000000000000000000
48;4942576.00000000000000000000000000000000000000000000000000
49;5023832.00000000000000000000000000000000000000000000000000
50;5023708.00000000000000000000000000000000000000000000000000
51;5023580.00000000000000000000000000000000000000000000000000
52;5023764.00000000000000000000000000000000000000000000000000
53;5023644.00000000000000000000000000000000000000000000000000
54;5023708.00000000000000000000000000000000000000000000000000
55;5023836.00000000000000000000000000000000000000000000000000
56;5023644.00000000000000000000000000000000000000000000000000
57;5023580.00000000000000000000000000000000000000000000000000
58;5023836.00000000000000000000000000000000000000000000000000
59;5023576.00000000000000000000000000000000000000000000000000
60;5023512.00000000000000000000000000000000000000000000000000
61;5023564.00000000000000000000000000000000000000000000000000
62;5023372.00000000000000000000000000000000000000000000000000
63;5023308.00000000000000000000000000000000000000000000000000
64;5023148.00000000000000000000000000000000000000000000000000
65;5022868.00000000000000000000000000000000000000000000000000
66;5023052.00000000000000000000000000000000000000000000000000
67;5023104.00000000000000000000000000000000000000000000000000
68;5023360.00000000000000000000000000000000000000000000000000
69;5023168.00000000000000000000000000000000000000000000000000
70;5023168.00000000000000000000000000000000000000000000000000
71;5023104.00000000000000000000000000000000000000000000000000
72;5023168.00000000000000000000000000000000000000000000000000
73;5023104.00000000000000000000000000000000000000000000000000
74;5023104.00000000000000000000000000000000000000000000000000
75;5023360.00000000000000000000000000000000000000000000000000
76;5023360.00000000000000000000000000000000000000000000000000
77;5023104.00000000000000000000000000000000000000000000000000
78;5023104.00000000000000000000000000000000000000000000000000
79;5023168.00000000000000000000000000000000000000000000000000
80;5023232.00000000000000000000000000000000000000000000000000
81;5023168.00000000000000000000000000000000000000000000000000
82;5023360.00000000000000000000000000000000000000000000000000
83;5023232.00000000000000000000000000000000000000000000000000
84;5023360.00000000000000000000000000000000000000000000000000
85;5023360.00000000000000000000000000000000000000000000000000
86;5023104.00000000000000000000000000000000000000000000000000
87;5023360.00000000000000000000000000000000000000000000000000
88;5023360.00000000000000000000000000000000000000000000000000
89;4964428.00000000000000000000000000000000000000000000000000
90;4967632.00000000000000000000000000000000000000000000000000
91;4969176.00000000000000000000000000000000000000000000000000
92;4968744.00000000000000000000000000000000000000000000000000
93;4970032.00000000000000000000000000000000000000000000000000
94;4970000.00000000000000000000000000000000000000000000000000
95;4970100.00000000000000000000000000000000000000000000000000
96;4969460.00000000000000000000000000000000000000000000000000
97;4970808.00000000000000000000000000000000000000000000000000
98;4970980.00000000000000000000000000000000000000000000000000
99;4971104.00000000000000000000000000000000000000000000000000
100;4974612.00000000000000000000000000000000000000000000000000
101;4976936.00000000000000000000000000000000000000000000000000
102;4979760.00000000000000000000000000000000000000000000000000
103;4982512.00000000000000000000000000000000000000000000000000
104;4984456.00000000000000000000000000000000000000000000000000
105;4987180.00000000000000000000000000000000000000000000000000
106;4989556.00000000000000000000000000000000000000000000000000
107;4992580.00000000000000000000000000000000000000000000000000
108;4995028.00000000000000000000000000000000000000000000000000
109;4997776.00000000000000000000000000000000000000000000000000
110;5000164.00000000000000000000000000000000000000000000000000
111;5010600.00000000000000000000000000000000000000000000000000
112;5015456.00000000000000000000000000000000000000000000000000
113;5018416.00000000000000000000000000000000000000000000000000
114;5022324.00000000000000000000000000000000000000000000000000
115;5025752.00000000000000000000000000000000000000000000000000
116;5028728.00000000000000000000000000000000000000000000000000
117;5031692.00000000000000000000000000000000000000000000000000
118;5034168.00000000000000000000000000000000000000000000000000
119;5038044.00000000000000000000000000000000000000000000000000
120;5040020.00000000000000000000000000000000000000000000000000
121;5040020.00000000000000000000000000000000000000000000000000
122;5040660.00000000000000000000000000000000000000000000000000
123;5040724.00000000000000000000000000000000000000000000000000
124;5040692.00000000000000000000000000000000000000000000000000
125;5040660.00000000000000000000000000000000000000000000000000
126;5040768.00000000000000000000000000000000000000000000000000
127;5040692.00000000000000000000000000000000000000000000000000
128;5040784.00000000000000000000000000000000000000000000000000
129;5040688.00000000000000000000000000000000000000000000000000
130;5040656.00000000000000000000000000000000000000000000000000
131;5040880.00000000000000000000000000000000000000000000000000
132;5040544.00000000000000000000000000000000000000000000000000
133;5040432.00000000000000000000000000000000000000000000000000
134;5040432.00000000000000000000000000000000000000000000000000
135;5040688.00000000000000000000000000000000000000000000000000
136;5040432.00000000000000000000000000000000000000000000000000
137;5040208.00000000000000000000000000000000000000000000000000
138;5040432.00000000000000000000000000000000000000000000000000
139;5040400.00000000000000000000000000000000000000000000000000
140;5040400.00000000000000000000000000000000000000000000000000
141;5040212.00000000000000000000000000000000000000000000000000
142;5040304.00000000000000000000000000000000000000000000000000
