step,mean_reward,mean_group_reward,std_reward,time_elapsed,memory_usage_avg_mb,memory_usage_peak_mb,cpu_usage_avg_percent,cpu_usage_peak_percent,gpu_usage_avg_mb,gpu_usage_peak_mb,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,policy_entropy,losses_policy_loss,losses_value_loss
2800000,0,0.072,,6694.138,1529.493013,2027.964844,0.03886712865,100.3,1150.387551,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.863773108,0.01330610458,0.07025045156
2820000,0,0.256,,6725.41,1528.837995,2027.964844,0.03868645974,100.3,1151.389213,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.855155945,,
2840000,0,-0.072,,6821.271,1527.196271,2027.964844,0.03814311059,100.3,1154.871285,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.828742027,0.009797910228,0.07498219609
2860000,0,0.236,,6858.792,1526.193183,2027.964844,0.03793559771,100.3,1156.270481,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.905344963,,
2880000,0,0.228,,6944.724,1524.977692,2027.964844,0.03746188471,100.3,1158.953598,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.87653017,0.01044369303,0.07389353961
2900000,0,0.116,,6970.967,1524.272785,2027.964844,0.03732098944,100.3,1159.663864,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.902735949,,
2920000,0,0.144,,7048.116,1523.408608,2027.964844,0.03691515238,100.3,1161.792492,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.786536694,0.009071181528,0.07356306911
2940000,0,-0.024,,7075.264,1522.750255,2027.964844,0.03677309008,100.3,1162.459238,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.787848711,,
2960000,0,-0.112,,7160.61,1521.910125,2027.964844,0.03633291086,100.3,1164.752491,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.784606457,0.01161889639,0.07938130945
2980000,0,0.145,,7193.782,1521.244743,2027.964844,0.03616484441,100.3,1166.015407,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.831210136,,
3000000,0,0.607,,7290.349,1520.472242,2027.964844,0.03568958362,100.3,1169.248295,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.909377575,0.011676386,0.07884149253
3020000,0,0.095,,7320.551,1519.931918,2027.964844,0.03554208569,100.3,1170.170493,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.782720566,,
3040000,0,0.091,,7404.71,1519.350571,2027.964844,0.0351355032,100.3,1172.803561,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.785937309,0.0129772881,0.08210436255
3060000,0,0.18,,7432.177,1518.826861,2027.964844,0.03500678426,100.3,1173.663828,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.780934334,,
3080000,0,0.047,,7516.226,1518.302886,2027.964844,0.03461693278,100.3,1175.949624,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.756911993,0.01295826957,0.08628997207
3100000,0,0.183,,7544.093,1517.841336,2027.964844,0.034487368,100.3,1176.496192,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.813255787,,
3120000,0,0.033,,7625.581,1517.550616,2027.964844,0.03411795821,100.3,1177.96709,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.733975649,0.01032482088,0.08546122909
3140000,0,0.156,,7653.542,1517.200857,2027.964844,0.03399209486,100.3,1178.492771,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.74599576,,
3160000,0,0.529,,7737.81,1516.782452,2027.964844,0.03362439724,100.3,1180.112366,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.865940571,0.01320379134,0.07864250243
3180000,0,0.488,,7769.113,1516.132682,2027.964844,0.03348909657,100.3,1180.915785,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.82897377,,
3200000,0,0.068,,7858.34,1515.694409,2027.964844,0.03310663416,100.3,1183.868861,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.699332476,0.01185644884,0.07415869087
3220000,0,0.174,,7888.562,1515.374136,2027.964844,0.03297967532,100.3,1184.853769,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.735680342,,
3240000,0,0.233,,7971.738,1515.138874,2027.964844,0.03263757116,100.3,1187.075913,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.774749041,0.01466855407,0.07887351513
3260000,0,0.2,,8001.263,1514.808069,2027.964844,0.03251417769,100.3,1188.108205,1525.070313,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.71073842,,
3280000,0,0.429,,8136.758,1514.334484,2027.964844,0.03197422233,100.3,1191.81524,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.837050915,0.01566723175,0.07884749025
3300000,0,-0.036,,8167.702,1513.709925,2027.964844,0.03185185185,100.3,1192.594477,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.677932739,,
3320000,0,0.005,,8260.796,1513.340368,2027.964844,0.03149414063,100.3,1194.738762,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.658634186,0.01065451186,0.08973962069
3340000,0,0.082,,8289.851,1513.0046,2027.964844,0.03138304343,100.3,1195.487554,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.693634272,,
3360000,0,0.131,,8318.568,1512.679877,2027.964844,0.03127651837,100.3,1196.161512,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.666274548,,
3380000,0,0.416,,8408.618,1512.288354,2027.964844,0.03093896151,100.3,1198.377472,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.748320103,0.01346014161,0.08543004096
3400000,0,0.002,,8439.756,1511.912866,2027.964844,0.03082437276,100.3,1199.126981,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.639856577,,
3420000,0,0.226,,8528.251,1511.748594,2027.964844,0.03050727208,100.3,1201.263095,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.682087898,0.01093742717,0.08640612662
3440000,0,0.185,,8566.188,1511.417897,2027.964844,0.03037080636,100.3,1202.08519,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.663598776,,
3460000,0,-0.045,,8698.348,1510.930879,2027.964844,0.0299095757,100.3,1205.293026,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.623807907,0.01426571794,0.08960232884
3480000,0,0.418,,8746.762,1510.38054,2027.964844,0.02974406272,100.3,1206.397423,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.736174822,,
3500000,0,0.2,,8874.491,1509.55661,2027.964844,0.02931485059,100.3,1206.393983,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.676234484,0.01010614075,0.0833594799
3520000,0,0.088,,8919.546,1508.69017,2027.964844,0.02916572462,100.3,1205.670333,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.667142868,,
3540000,0,0.029,,9015.194,1508.04223,2027.964844,0.0288590604,100.3,1201.949417,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.642228365,0.01303910278,0.09370913357
3560000,0,0.331,,9049.214,1507.672049,2027.964844,0.02874972142,100.3,1200.496393,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.727058649,,
3580000,0,0.182,,9130.977,1507.046502,2027.964844,0.02849254555,100.3,1197.065637,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.625763416,0.01150847133,0.0862127617
3600000,0,0.016,,9159.536,1506.545984,2027.964844,0.0284015852,100.3,1195.969169,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.583322048,,
3620000,0,0.085,,9235.631,1506.022096,2027.964844,0.02816901408,100.3,1193.312696,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.633682966,0.01031073742,0.09190712869
3640000,0,0.176,,9261.541,1505.649736,2027.964844,0.02808927599,100.3,1192.422375,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.666153193,,
3660000,0,-0.157,,9342.799,1505.078149,2027.964844,0.02784673502,100.3,1189.478943,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.558321476,0.01323017851,0.08887174726
3680000,0,0.211,,9378.287,1504.500491,2027.964844,0.02774193548,100.3,1188.156852,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.621355057,,
3700000,0,0.178,,9480.812,1503.814556,2027.964844,0.02744097001,100.3,1184.466514,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.607680559,0.01227694191,0.08927261829
3720000,0,0.152,,9515.16,1503.235474,2027.964844,0.02734209411,100.3,1183.161801,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.636565208,,
3740000,0,0.081,,9621.912,1502.452219,2027.964844,0.02703835674,100.3,1179.273664,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.581079245,0.009862493724,0.1000706553
3760000,0,0.242,,9658.676,1501.833196,2027.964844,0.02693391795,100.3,1177.961014,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.611682653,,
3780000,0,0.278,,9750.558,1501.281825,2027.964844,0.02668045502,100.3,1176.158461,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.623200178,0.0102445865,0.08346349001
3800000,0,0.047,,9778.367,1500.934436,2027.964844,0.02660616686,100.3,1175.215688,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.531888723,,
3820000,0,0.013,,9867.859,1500.37632,2027.964844,0.02636419375,100.3,1172.061311,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.483188868,0.0101561388,0.09485840797
3840000,0,0.066,,9898.594,1499.858879,2027.964844,0.02628361858,100.3,1171.065899,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.630096197,,
3860000,0,0.013,,9977.386,1499.281781,2027.964844,0.02607377463,100.3,1168.414685,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.483316422,0.01327523682,0.09683689475
3880000,0,0.018,,10004.256,1498.625255,2027.964844,0.026005443,100.3,1167.582825,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.510469913,,
3900000,0,0.026,,10074.806,1497.917946,2027.964844,0.02582324092,100.3,1165.139651,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.508388519,0.01162510086,0.0990332067
3920000,0,0.152,,10101.899,1497.698359,2027.964844,0.02575364344,100.3,1164.236637,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.591134787,,
3940000,0,0.069,,10179.799,1497.374344,2027.964844,0.02555720654,100.3,1161.732926,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.543961048,0.01401978545,0.09270428866
3960000,0,0.107,,10211.519,1496.83029,2027.964844,0.0254764491,100.3,1160.71496,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.540771961,,
3980000,0,0.099,,10290.062,1496.403397,2027.964844,0.02528420227,100.3,1157.681921,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.526594162,0.01087026112,0.09788237512
4000000,0,0.15,,10322.544,1496.136524,2027.964844,0.0252026961,100.3,1156.412944,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.524501324,,
4020000,0,0.055,,10402.189,1495.876979,2027.964844,0.02500969368,100.3,1153.184851,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.550783396,0.01019037236,0.09828200936
4040000,0,-0.033,,10428.559,1495.506254,2027.964844,0.0249468188,100.3,1152.193785,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.457850218,,
4060000,0,0.464,,10506.18,1495.189588,2027.964844,0.02476245321,100.3,1149.740436,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.599658489,0.01074697636,0.0967111662
4080000,0,0.115,,10531.705,1494.834186,2027.964844,0.02470317886,100.3,1149.038744,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.492246628,,
4100000,0,0.007,,10615.941,1494.502726,2027.964844,0.02450840695,100.3,1146.002002,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.449312925,0.01270123385,0.0999981463
4120000,0,0.188,,10647.198,1494.221789,2027.964844,0.0244364463,100.3,1145.000417,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.522544384,,
4140000,0,0.24,,10680.794,1493.894203,2027.964844,0.02435800604,100.3,1143.876821,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.578331232,,
4160000,0,0.401,,10782.585,1493.442283,2027.964844,0.02412793416,100.3,1140.678738,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.53083539,0.01267589256,0.09303095192
4180000,0,-0.171,,10816.749,1493.115631,2027.964844,0.02405370129,100.3,1139.648239,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.422370672,,
4200000,0,0.173,,10888.931,1492.658412,2027.964844,0.02389331358,100.3,1137.157924,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.444642782,0.01302557904,0.1013138443
4220000,0,0.129,,10923.397,1492.188319,2027.964844,0.0238183161,100.3,1136.068904,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.492540121,,
4240000,0,0.093,,11034.775,1491.350693,2027.964844,0.02357671571,100.3,1132.753244,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.493692636,0.01519113872,0.1027747914
4260000,0,0.189,,11076.27,1490.729383,2027.964844,0.02348871085,100.3,1131.623186,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.431629896,,
4280000,0,0.045,,11141.671,1490.408318,2027.964844,0.02335052946,100.3,1129.783092,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.45766449,0.01232606452,0.1011945233
4300000,0,0.255,,11168.663,1490.160041,2027.964844,0.02329571106,100.3,1129.39921,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.477229357,,
4320000,0,0.247,,11236.206,1489.829597,2027.964844,0.02315562736,100.3,1127.850599,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.524661779,0.01238162816,0.102326639
4340000,0,0.101,,11260.452,1489.568246,2027.964844,0.02310585707,100.3,1127.387205,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.392460108,,
4360000,0,0.189,,11327.981,1489.397692,2027.964844,0.02296804059,100.3,1125.909586,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.460897684,0.01056016423,0.1052222252
4380000,0,0.235,,11352.47,1489.205522,2027.964844,0.02291907258,100.3,1125.626926,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.475942135,,
4400000,0,0.171,,11417.94,1489.20147,2027.964844,0.02278749338,100.3,1123.706614,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.488573313,0.01245859917,0.09155137837
4420000,0,0.05,,11443.824,1489.100937,2027.964844,0.02273528375,100.3,1123.184952,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.329980135,,
4440000,0,-0.079,,11511.651,1488.957196,2027.964844,0.02260183968,100.3,1122.058403,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.35765481,0.01151873078,0.1088618711
4460000,0,-0.023,,11536.196,1488.70005,2027.964844,0.02255441909,100.3,1121.718176,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.368754625,,
4480000,0,0.051,,11605.965,1488.478228,2027.964844,0.02241723868,100.3,1121.542937,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.38654685,0.01799110509,0.1095182151
4500000,0,0.177,,11638.402,1488.111131,2027.964844,0.02235508188,100.3,1120.542667,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.424782753,,
4520000,0,0.219,,11719.619,1487.545369,2027.964844,0.02220118751,100.3,1117.216694,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.425409555,0.01299923938,0.09762575477
4540000,0,0.027,,11747.319,1487.148795,2027.964844,0.02214782385,100.3,1116.035451,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.32445693,,
4560000,0,-0.05,,11825.827,1486.670781,2027.964844,0.02200238786,100.3,1113.107509,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.383285999,0.01156972814,0.1117571667
4580000,0,0.106,,11852.356,1486.336201,2027.964844,0.02195184208,100.3,1112.332092,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.338154316,,
4600000,0,0.279,,11935.462,1485.936447,2027.964844,0.02179974651,100.3,1110.093072,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.449282885,0.01178406458,0.106585905
4620000,0,0.088,,11963.738,1485.576008,2027.964844,0.02174829301,100.3,1109.384603,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.341721535,,
4640000,0,0.049,,12045.452,1485.2585,2027.964844,0.02160080375,100.3,1107.471717,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.362854719,0.01208254136,0.1059052274
4660000,0,-0.097,,12073.002,1484.882593,2027.964844,0.021550284,100.3,1106.746896,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.35266757,,
4680000,0,0.085,,12181.836,1484.548979,2027.964844,0.02135761589,100.3,1104.118079,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.389154196,0.01055514906,0.1048599631
4700000,0,0.135,,12208.955,1484.336254,2027.964844,0.02131174624,100.3,1103.484058,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.341092825,,
4720000,0,0.14,,12314.754,1484.031837,2027.964844,0.02112849071,100.3,1101.282917,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.362204313,0.01320383605,0.1037499309
4740000,0,-0.007,,12369.404,1483.445829,2027.964844,0.02103546678,100.3,1099.902448,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.358958244,,
4760000,0,0.007,,12464.661,1483.240646,2027.964844,0.02087378641,100.3,1097.388143,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.35112381,0.01320921816,0.1015390605
4780000,0,0.105,,12496.009,1483.035882,2027.964844,0.02082156404,100.3,1096.512779,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.392637014,,
4800000,0,-0.015,,12570.091,1482.916544,2027.964844,0.02069961489,100.3,1094.778299,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.325973511,0.01358559448,0.1083284169
4820000,0,0.161,,12596.749,1482.57144,2027.964844,0.02065487151,100.3,1094.314997,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.348774672,,
4840000,0,-0.107,,12685.431,1482.321457,2027.964844,0.02051037443,100.3,1092.026714,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.299088717,0.01048142184,0.1143783405
4860000,0,0.092,,12719.048,1482.095329,2027.964844,0.0204567079,100.3,1091.148752,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.342429876,,
4880000,0,-0.02,,12802.909,1481.962318,2027.964844,0.0203229618,100.3,1089.233862,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.371119976,0.01078227628,0.1070508659
4900000,0,-0.003,,12828.008,1481.827361,2027.964844,0.02028301887,100.3,1088.950813,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.305349588,,
4920000,0,0.124,,12855.592,1481.686403,2027.964844,0.02024005648,100.3,1088.672525,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.36549592,,
4940000,0,0.054,,12943.36,1481.606266,2027.964844,0.0201028518,100.3,1088.220948,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.325890064,0.0135321971,0.1046172976
4960000,0,0.091,,12974.46,1481.481628,2027.964844,0.02005441119,100.3,1087.4197,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.327237606,,
4980000,0,0.025,,13061.238,1481.39261,2027.964844,0.0199212416,100.3,1085.42366,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.333011866,0.01232258324,0.107635051
5000000,0,0.064,,13094.293,1481.199972,2027.964844,0.01987060998,100.3,1084.661487,1618.1875,poca,4096,40960,0.0002,0.01,0.2,0.95,3,linear,2.297436237,,
