Second;RAM_KB
0;6276.00000000000000000000000000000000000000000000000000
1;312904.00000000000000000000000000000000000000000000000000
2;373708.00000000000000000000000000000000000000000000000000
3;691756.00000000000000000000000000000000000000000000000000
4;748480.00000000000000000000000000000000000000000000000000
5;777456.00000000000000000000000000000000000000000000000000
6;814548.00000000000000000000000000000000000000000000000000
7;823644.00000000000000000000000000000000000000000000000000
8;824100.00000000000000000000000000000000000000000000000000
9;825240.00000000000000000000000000000000000000000000000000
10;826636.00000000000000000000000000000000000000000000000000
11;828880.00000000000000000000000000000000000000000000000000
12;833784.00000000000000000000000000000000000000000000000000
13;905844.00000000000000000000000000000000000000000000000000
14;918432.00000000000000000000000000000000000000000000000000
15;918432.00000000000000000000000000000000000000000000000000
16;933760.00000000000000000000000000000000000000000000000000
17;977812.00000000000000000000000000000000000000000000000000
18;985544.00000000000000000000000000000000000000000000000000
19;991216.00000000000000000000000000000000000000000000000000
20;995664.00000000000000000000000000000000000000000000000000
21;1001564.00000000000000000000000000000000000000000000000000
22;1006708.00000000000000000000000000000000000000000000000000
23;1013652.00000000000000000000000000000000000000000000000000
24;1018944.00000000000000000000000000000000000000000000000000
25;1025280.00000000000000000000000000000000000000000000000000
26;1029104.00000000000000000000000000000000000000000000000000
27;1038008.00000000000000000000000000000000000000000000000000
28;1044460.00000000000000000000000000000000000000000000000000
29;1049780.00000000000000000000000000000000000000000000000000
30;1054756.00000000000000000000000000000000000000000000000000
31;1060608.00000000000000000000000000000000000000000000000000
32;1066084.00000000000000000000000000000000000000000000000000
33;1070500.00000000000000000000000000000000000000000000000000
34;1077032.00000000000000000000000000000000000000000000000000
35;1079140.00000000000000000000000000000000000000000000000000
36;1087180.00000000000000000000000000000000000000000000000000
37;1090992.00000000000000000000000000000000000000000000000000
38;1098136.00000000000000000000000000000000000000000000000000
39;1103584.00000000000000000000000000000000000000000000000000
40;1107484.00000000000000000000000000000000000000000000000000
41;1112820.00000000000000000000000000000000000000000000000000
42;1118272.00000000000000000000000000000000000000000000000000
43;1123492.00000000000000000000000000000000000000000000000000
44;1127816.00000000000000000000000000000000000000000000000000
45;1134132.00000000000000000000000000000000000000000000000000
46;1138960.00000000000000000000000000000000000000000000000000
47;1144916.00000000000000000000000000000000000000000000000000
48;1151908.00000000000000000000000000000000000000000000000000
49;1155868.00000000000000000000000000000000000000000000000000
50;1160500.00000000000000000000000000000000000000000000000000
51;1165772.00000000000000000000000000000000000000000000000000
52;1175672.00000000000000000000000000000000000000000000000000
53;1177128.00000000000000000000000000000000000000000000000000
54;1182008.00000000000000000000000000000000000000000000000000
55;1183940.00000000000000000000000000000000000000000000000000
56;1421800.00000000000000000000000000000000000000000000000000
57;1421800.00000000000000000000000000000000000000000000000000
58;1421800.00000000000000000000000000000000000000000000000000
59;1421676.00000000000000000000000000000000000000000000000000
60;1421676.00000000000000000000000000000000000000000000000000
61;1421668.00000000000000000000000000000000000000000000000000
62;1421612.00000000000000000000000000000000000000000000000000
63;1421768.00000000000000000000000000000000000000000000000000
64;1421612.00000000000000000000000000000000000000000000000000
65;1421524.00000000000000000000000000000000000000000000000000
66;1421620.00000000000000000000000000000000000000000000000000
67;1421528.00000000000000000000000000000000000000000000000000
68;1421620.00000000000000000000000000000000000000000000000000
69;1421616.00000000000000000000000000000000000000000000000000
70;1421620.00000000000000000000000000000000000000000000000000
71;1421560.00000000000000000000000000000000000000000000000000
72;1421616.00000000000000000000000000000000000000000000000000
73;1421744.00000000000000000000000000000000000000000000000000
74;1421744.00000000000000000000000000000000000000000000000000
75;1421552.00000000000000000000000000000000000000000000000000
76;1421552.00000000000000000000000000000000000000000000000000
77;1421552.00000000000000000000000000000000000000000000000000
78;1421552.00000000000000000000000000000000000000000000000000
79;1421520.00000000000000000000000000000000000000000000000000
80;1421588.00000000000000000000000000000000000000000000000000
81;1421648.00000000000000000000000000000000000000000000000000
82;1421744.00000000000000000000000000000000000000000000000000
83;1421520.00000000000000000000000000000000000000000000000000
84;1421588.00000000000000000000000000000000000000000000000000
85;1421588.00000000000000000000000000000000000000000000000000
86;1421520.00000000000000000000000000000000000000000000000000
87;1421520.00000000000000000000000000000000000000000000000000
88;1421556.00000000000000000000000000000000000000000000000000
89;1421520.00000000000000000000000000000000000000000000000000
90;1421588.00000000000000000000000000000000000000000000000000
91;1421644.00000000000000000000000000000000000000000000000000
92;1421744.00000000000000000000000000000000000000000000000000
93;1389240.00000000000000000000000000000000000000000000000000
94;1322048.00000000000000000000000000000000000000000000000000
95;1325080.00000000000000000000000000000000000000000000000000
96;1326736.00000000000000000000000000000000000000000000000000
97;1329476.00000000000000000000000000000000000000000000000000
98;1332412.00000000000000000000000000000000000000000000000000
99;1335428.00000000000000000000000000000000000000000000000000
100;1337684.00000000000000000000000000000000000000000000000000
101;1340528.00000000000000000000000000000000000000000000000000
102;1343184.00000000000000000000000000000000000000000000000000
103;1345200.00000000000000000000000000000000000000000000000000
104;1347900.00000000000000000000000000000000000000000000000000
105;1350624.00000000000000000000000000000000000000000000000000
106;1355956.00000000000000000000000000000000000000000000000000
107;1358032.00000000000000000000000000000000000000000000000000
108;1364480.00000000000000000000000000000000000000000000000000
109;1366784.00000000000000000000000000000000000000000000000000
110;1369800.00000000000000000000000000000000000000000000000000
111;1372408.00000000000000000000000000000000000000000000000000
112;1374400.00000000000000000000000000000000000000000000000000
113;1377784.00000000000000000000000000000000000000000000000000
114;1382556.00000000000000000000000000000000000000000000000000
115;1383036.00000000000000000000000000000000000000000000000000
116;1384132.00000000000000000000000000000000000000000000000000
117;1387332.00000000000000000000000000000000000000000000000000
118;1387800.00000000000000000000000000000000000000000000000000
