Second;RAM_KB
0;13412.00000000000000000000000000000000000000000000000000
1;312912.00000000000000000000000000000000000000000000000000
2;371444.00000000000000000000000000000000000000000000000000
3;632252.00000000000000000000000000000000000000000000000000
4;727056.00000000000000000000000000000000000000000000000000
5;804592.00000000000000000000000000000000000000000000000000
6;884832.00000000000000000000000000000000000000000000000000
7;930652.00000000000000000000000000000000000000000000000000
8;935252.00000000000000000000000000000000000000000000000000
9;977416.00000000000000000000000000000000000000000000000000
10;980156.00000000000000000000000000000000000000000000000000
11;984184.00000000000000000000000000000000000000000000000000
12;989240.00000000000000000000000000000000000000000000000000
13;991564.00000000000000000000000000000000000000000000000000
14;995544.00000000000000000000000000000000000000000000000000
15;999476.00000000000000000000000000000000000000000000000000
16;1005832.00000000000000000000000000000000000000000000000000
17;1009060.00000000000000000000000000000000000000000000000000
18;1015252.00000000000000000000000000000000000000000000000000
19;1023484.00000000000000000000000000000000000000000000000000
20;1027400.00000000000000000000000000000000000000000000000000
21;1032588.00000000000000000000000000000000000000000000000000
22;1037416.00000000000000000000000000000000000000000000000000
23;1041236.00000000000000000000000000000000000000000000000000
24;1045604.00000000000000000000000000000000000000000000000000
25;1049292.00000000000000000000000000000000000000000000000000
26;1055732.00000000000000000000000000000000000000000000000000
27;1059572.00000000000000000000000000000000000000000000000000
28;1066156.00000000000000000000000000000000000000000000000000
29;1069188.00000000000000000000000000000000000000000000000000
30;1073528.00000000000000000000000000000000000000000000000000
31;1078432.00000000000000000000000000000000000000000000000000
32;1083240.00000000000000000000000000000000000000000000000000
33;1089276.00000000000000000000000000000000000000000000000000
34;1094124.00000000000000000000000000000000000000000000000000
35;1097940.00000000000000000000000000000000000000000000000000
36;1104088.00000000000000000000000000000000000000000000000000
37;1109280.00000000000000000000000000000000000000000000000000
38;1113564.00000000000000000000000000000000000000000000000000
39;1120996.00000000000000000000000000000000000000000000000000
40;1125664.00000000000000000000000000000000000000000000000000
41;1130252.00000000000000000000000000000000000000000000000000
42;1134240.00000000000000000000000000000000000000000000000000
43;1141212.00000000000000000000000000000000000000000000000000
44;1145780.00000000000000000000000000000000000000000000000000
45;1150476.00000000000000000000000000000000000000000000000000
46;1155932.00000000000000000000000000000000000000000000000000
47;1162524.00000000000000000000000000000000000000000000000000
48;1166760.00000000000000000000000000000000000000000000000000
49;1171096.00000000000000000000000000000000000000000000000000
50;1175260.00000000000000000000000000000000000000000000000000
51;1179832.00000000000000000000000000000000000000000000000000
52;1380904.00000000000000000000000000000000000000000000000000
53;1437064.00000000000000000000000000000000000000000000000000
54;1436908.00000000000000000000000000000000000000000000000000
55;1436908.00000000000000000000000000000000000000000000000000
56;1436820.00000000000000000000000000000000000000000000000000
57;1436820.00000000000000000000000000000000000000000000000000
58;1436876.00000000000000000000000000000000000000000000000000
59;1436876.00000000000000000000000000000000000000000000000000
60;1437124.00000000000000000000000000000000000000000000000000
61;1436680.00000000000000000000000000000000000000000000000000
62;1436756.00000000000000000000000000000000000000000000000000
63;1436556.00000000000000000000000000000000000000000000000000
64;1436556.00000000000000000000000000000000000000000000000000
65;1437748.00000000000000000000000000000000000000000000000000
66;1437936.00000000000000000000000000000000000000000000000000
67;1437492.00000000000000000000000000000000000000000000000000
68;1437936.00000000000000000000000000000000000000000000000000
69;1437684.00000000000000000000000000000000000000000000000000
70;1437748.00000000000000000000000000000000000000000000000000
71;1437620.00000000000000000000000000000000000000000000000000
72;1437936.00000000000000000000000000000000000000000000000000
73;1437492.00000000000000000000000000000000000000000000000000
74;1437620.00000000000000000000000000000000000000000000000000
75;1437492.00000000000000000000000000000000000000000000000000
76;1436596.00000000000000000000000000000000000000000000000000
77;1436596.00000000000000000000000000000000000000000000000000
78;1437936.00000000000000000000000000000000000000000000000000
79;1437780.00000000000000000000000000000000000000000000000000
80;1437684.00000000000000000000000000000000000000000000000000
81;1437492.00000000000000000000000000000000000000000000000000
82;1437748.00000000000000000000000000000000000000000000000000
83;1437620.00000000000000000000000000000000000000000000000000
84;1437740.00000000000000000000000000000000000000000000000000
85;1437492.00000000000000000000000000000000000000000000000000
86;1437936.00000000000000000000000000000000000000000000000000
87;1437492.00000000000000000000000000000000000000000000000000
88;1437936.00000000000000000000000000000000000000000000000000
89;1336420.00000000000000000000000000000000000000000000000000
90;1338276.00000000000000000000000000000000000000000000000000
91;1340652.00000000000000000000000000000000000000000000000000
92;1343368.00000000000000000000000000000000000000000000000000
93;1345748.00000000000000000000000000000000000000000000000000
94;1347332.00000000000000000000000000000000000000000000000000
95;1349304.00000000000000000000000000000000000000000000000000
96;1350296.00000000000000000000000000000000000000000000000000
97;1354468.00000000000000000000000000000000000000000000000000
98;1356436.00000000000000000000000000000000000000000000000000
99;1359784.00000000000000000000000000000000000000000000000000
100;1361568.00000000000000000000000000000000000000000000000000
101;1364664.00000000000000000000000000000000000000000000000000
102;1366824.00000000000000000000000000000000000000000000000000
103;1369900.00000000000000000000000000000000000000000000000000
104;1371736.00000000000000000000000000000000000000000000000000
105;1376036.00000000000000000000000000000000000000000000000000
106;1378336.00000000000000000000000000000000000000000000000000
107;1381404.00000000000000000000000000000000000000000000000000
108;1382872.00000000000000000000000000000000000000000000000000
109;1385788.00000000000000000000000000000000000000000000000000
110;1389224.00000000000000000000000000000000000000000000000000
111;1392308.00000000000000000000000000000000000000000000000000
112;1398244.00000000000000000000000000000000000000000000000000
113;1401068.00000000000000000000000000000000000000000000000000
114;1403228.00000000000000000000000000000000000000000000000000
115;1407936.00000000000000000000000000000000000000000000000000
116;1411056.00000000000000000000000000000000000000000000000000
117;1412264.00000000000000000000000000000000000000000000000000
118;1414416.00000000000000000000000000000000000000000000000000
119;1419724.00000000000000000000000000000000000000000000000000
120;1421616.00000000000000000000000000000000000000000000000000
121;1423716.00000000000000000000000000000000000000000000000000
122;1426544.00000000000000000000000000000000000000000000000000
123;1431492.00000000000000000000000000000000000000000000000000
124;1433288.00000000000000000000000000000000000000000000000000
125;1435780.00000000000000000000000000000000000000000000000000
126;1438792.00000000000000000000000000000000000000000000000000
127;1444524.00000000000000000000000000000000000000000000000000
128;1445532.00000000000000000000000000000000000000000000000000
129;1446972.00000000000000000000000000000000000000000000000000
130;1447416.00000000000000000000000000000000000000000000000000
131;1447788.00000000000000000000000000000000000000000000000000
132;1448100.00000000000000000000000000000000000000000000000000
133;1448072.00000000000000000000000000000000000000000000000000
134;1447644.00000000000000000000000000000000000000000000000000
135;1447940.00000000000000000000000000000000000000000000000000
136;1447760.00000000000000000000000000000000000000000000000000
137;1448072.00000000000000000000000000000000000000000000000000
138;1447476.00000000000000000000000000000000000000000000000000
139;1447760.00000000000000000000000000000000000000000000000000
140;1448072.00000000000000000000000000000000000000000000000000
141;1447916.00000000000000000000000000000000000000000000000000
142;1446736.00000000000000000000000000000000000000000000000000
143;1448072.00000000000000000000000000000000000000000000000000
144;1448072.00000000000000000000000000000000000000000000000000
145;1447644.00000000000000000000000000000000000000000000000000
146;1447760.00000000000000000000000000000000000000000000000000
147;1448072.00000000000000000000000000000000000000000000000000
148;1447940.00000000000000000000000000000000000000000000000000
149;1448072.00000000000000000000000000000000000000000000000000
150;1447940.00000000000000000000000000000000000000000000000000
151;1447760.00000000000000000000000000000000000000000000000000
152;1447668.00000000000000000000000000000000000000000000000000
153;1447760.00000000000000000000000000000000000000000000000000
154;1448072.00000000000000000000000000000000000000000000000000
155;1446736.00000000000000000000000000000000000000000000000000
156;1448072.00000000000000000000000000000000000000000000000000
157;1447668.00000000000000000000000000000000000000000000000000
158;1447760.00000000000000000000000000000000000000000000000000
159;1448072.00000000000000000000000000000000000000000000000000
160;1447916.00000000000000000000000000000000000000000000000000
161;1447940.00000000000000000000000000000000000000000000000000
162;1447760.00000000000000000000000000000000000000000000000000
163;1447876.00000000000000000000000000000000000000000000000000
164;1447940.00000000000000000000000000000000000000000000000000
165;1448072.00000000000000000000000000000000000000000000000000
166;1447476.00000000000000000000000000000000000000000000000000
167;1356364.00000000000000000000000000000000000000000000000000
168;1341944.00000000000000000000000000000000000000000000000000
169;1341968.00000000000000000000000000000000000000000000000000
170;1344848.00000000000000000000000000000000000000000000000000
171;1345596.00000000000000000000000000000000000000000000000000
172;1347656.00000000000000000000000000000000000000000000000000
173;1349356.00000000000000000000000000000000000000000000000000
174;1350904.00000000000000000000000000000000000000000000000000
175;1355684.00000000000000000000000000000000000000000000000000
176;1357620.00000000000000000000000000000000000000000000000000
177;1360284.00000000000000000000000000000000000000000000000000
178;1362752.00000000000000000000000000000000000000000000000000
179;1365008.00000000000000000000000000000000000000000000000000
180;1366896.00000000000000000000000000000000000000000000000000
181;1368844.00000000000000000000000000000000000000000000000000
182;1371136.00000000000000000000000000000000000000000000000000
183;1373232.00000000000000000000000000000000000000000000000000
184;1376924.00000000000000000000000000000000000000000000000000
185;1379804.00000000000000000000000000000000000000000000000000
186;1382688.00000000000000000000000000000000000000000000000000
187;1384220.00000000000000000000000000000000000000000000000000
188;1387540.00000000000000000000000000000000000000000000000000
189;1389872.00000000000000000000000000000000000000000000000000
190;1391728.00000000000000000000000000000000000000000000000000
191;1396944.00000000000000000000000000000000000000000000000000
192;1399048.00000000000000000000000000000000000000000000000000
193;1401956.00000000000000000000000000000000000000000000000000
194;1405880.00000000000000000000000000000000000000000000000000
195;1409876.00000000000000000000000000000000000000000000000000
196;1411960.00000000000000000000000000000000000000000000000000
197;1416316.00000000000000000000000000000000000000000000000000
198;1418388.00000000000000000000000000000000000000000000000000
199;1420736.00000000000000000000000000000000000000000000000000
200;1422712.00000000000000000000000000000000000000000000000000
201;1429268.00000000000000000000000000000000000000000000000000
202;1431244.00000000000000000000000000000000000000000000000000
203;1433044.00000000000000000000000000000000000000000000000000
204;1436012.00000000000000000000000000000000000000000000000000
205;1437320.00000000000000000000000000000000000000000000000000
206;1442040.00000000000000000000000000000000000000000000000000
207;1445228.00000000000000000000000000000000000000000000000000
208;1447516.00000000000000000000000000000000000000000000000000
209;1449448.00000000000000000000000000000000000000000000000000
210;1448996.00000000000000000000000000000000000000000000000000
211;1448712.00000000000000000000000000000000000000000000000000
212;1448840.00000000000000000000000000000000000000000000000000
213;1448840.00000000000000000000000000000000000000000000000000
214;1449152.00000000000000000000000000000000000000000000000000
215;1449152.00000000000000000000000000000000000000000000000000
216;1449152.00000000000000000000000000000000000000000000000000
217;1448840.00000000000000000000000000000000000000000000000000
218;1448968.00000000000000000000000000000000000000000000000000
219;1448840.00000000000000000000000000000000000000000000000000
220;1447836.00000000000000000000000000000000000000000000000000
221;1447836.00000000000000000000000000000000000000000000000000
222;1449172.00000000000000000000000000000000000000000000000000
223;1449016.00000000000000000000000000000000000000000000000000
224;1448988.00000000000000000000000000000000000000000000000000
225;1448860.00000000000000000000000000000000000000000000000000
226;1448860.00000000000000000000000000000000000000000000000000
227;1449172.00000000000000000000000000000000000000000000000000
228;1449172.00000000000000000000000000000000000000000000000000
229;1448860.00000000000000000000000000000000000000000000000000
230;1448988.00000000000000000000000000000000000000000000000000
231;1449172.00000000000000000000000000000000000000000000000000
232;1448860.00000000000000000000000000000000000000000000000000
233;1447836.00000000000000000000000000000000000000000000000000
234;1448732.00000000000000000000000000000000000000000000000000
235;1448860.00000000000000000000000000000000000000000000000000
236;1449172.00000000000000000000000000000000000000000000000000
237;1448860.00000000000000000000000000000000000000000000000000
238;1448860.00000000000000000000000000000000000000000000000000
239;1449172.00000000000000000000000000000000000000000000000000
240;1448732.00000000000000000000000000000000000000000000000000
241;1448860.00000000000000000000000000000000000000000000000000
242;1449016.00000000000000000000000000000000000000000000000000
243;1448988.00000000000000000000000000000000000000000000000000
244;1448860.00000000000000000000000000000000000000000000000000
245;1449172.00000000000000000000000000000000000000000000000000
246;1347508.00000000000000000000000000000000000000000000000000
247;1347640.00000000000000000000000000000000000000000000000000
248;1348444.00000000000000000000000000000000000000000000000000
249;1349008.00000000000000000000000000000000000000000000000000
250;1350224.00000000000000000000000000000000000000000000000000
251;1351892.00000000000000000000000000000000000000000000000000
252;1353476.00000000000000000000000000000000000000000000000000
253;1355524.00000000000000000000000000000000000000000000000000
254;1357464.00000000000000000000000000000000000000000000000000
255;1359748.00000000000000000000000000000000000000000000000000
256;1363068.00000000000000000000000000000000000000000000000000
257;1365744.00000000000000000000000000000000000000000000000000
258;1366912.00000000000000000000000000000000000000000000000000
259;1370276.00000000000000000000000000000000000000000000000000
260;1372996.00000000000000000000000000000000000000000000000000
261;1375336.00000000000000000000000000000000000000000000000000
262;1378416.00000000000000000000000000000000000000000000000000
263;1380788.00000000000000000000000000000000000000000000000000
264;1385176.00000000000000000000000000000000000000000000000000
265;1386672.00000000000000000000000000000000000000000000000000
266;1387832.00000000000000000000000000000000000000000000000000
267;1392044.00000000000000000000000000000000000000000000000000
268;1394096.00000000000000000000000000000000000000000000000000
269;1397920.00000000000000000000000000000000000000000000000000
270;1400040.00000000000000000000000000000000000000000000000000
271;1403176.00000000000000000000000000000000000000000000000000
272;1407608.00000000000000000000000000000000000000000000000000
273;1410220.00000000000000000000000000000000000000000000000000
274;1412992.00000000000000000000000000000000000000000000000000
275;1419432.00000000000000000000000000000000000000000000000000
276;1419452.00000000000000000000000000000000000000000000000000
277;1421632.00000000000000000000000000000000000000000000000000
278;1423932.00000000000000000000000000000000000000000000000000
279;1426568.00000000000000000000000000000000000000000000000000
280;1432188.00000000000000000000000000000000000000000000000000
281;1434700.00000000000000000000000000000000000000000000000000
282;1436364.00000000000000000000000000000000000000000000000000
283;1443080.00000000000000000000000000000000000000000000000000
284;1443572.00000000000000000000000000000000000000000000000000
285;1444564.00000000000000000000000000000000000000000000000000
286;1447172.00000000000000000000000000000000000000000000000000
287;1449040.00000000000000000000000000000000000000000000000000
288;1450528.00000000000000000000000000000000000000000000000000
289;1450624.00000000000000000000000000000000000000000000000000
290;1451884.00000000000000000000000000000000000000000000000000
291;1451884.00000000000000000000000000000000000000000000000000
292;1451884.00000000000000000000000000000000000000000000000000
293;1452196.00000000000000000000000000000000000000000000000000
294;1452196.00000000000000000000000000000000000000000000000000
295;1451832.00000000000000000000000000000000000000000000000000
296;1451600.00000000000000000000000000000000000000000000000000
297;1451884.00000000000000000000000000000000000000000000000000
298;1452196.00000000000000000000000000000000000000000000000000
299;1451600.00000000000000000000000000000000000000000000000000
300;1450860.00000000000000000000000000000000000000000000000000
301;1450860.00000000000000000000000000000000000000000000000000
302;1452196.00000000000000000000000000000000000000000000000000
303;1451884.00000000000000000000000000000000000000000000000000
304;1452196.00000000000000000000000000000000000000000000000000
305;1451600.00000000000000000000000000000000000000000000000000
306;1452196.00000000000000000000000000000000000000000000000000
307;1451832.00000000000000000000000000000000000000000000000000
308;1451884.00000000000000000000000000000000000000000000000000
309;1452196.00000000000000000000000000000000000000000000000000
310;1452196.00000000000000000000000000000000000000000000000000
311;1452064.00000000000000000000000000000000000000000000000000
312;1452196.00000000000000000000000000000000000000000000000000
313;1450860.00000000000000000000000000000000000000000000000000
314;1451600.00000000000000000000000000000000000000000000000000
315;1451884.00000000000000000000000000000000000000000000000000
316;1452196.00000000000000000000000000000000000000000000000000
317;1451600.00000000000000000000000000000000000000000000000000
318;1451884.00000000000000000000000000000000000000000000000000
319;1452196.00000000000000000000000000000000000000000000000000
320;1452064.00000000000000000000000000000000000000000000000000
321;1451884.00000000000000000000000000000000000000000000000000
322;1452040.00000000000000000000000000000000000000000000000000
323;1451740.00000000000000000000000000000000000000000000000000
324;1452196.00000000000000000000000000000000000000000000000000
325;1451832.00000000000000000000000000000000000000000000000000
326;1348648.00000000000000000000000000000000000000000000000000
