Second;RAM_KB
0;12660.00000000000000000000000000000000000000000000000000
1;314496.00000000000000000000000000000000000000000000000000
2;373784.00000000000000000000000000000000000000000000000000
3;654856.00000000000000000000000000000000000000000000000000
4;744972.00000000000000000000000000000000000000000000000000
5;805460.00000000000000000000000000000000000000000000000000
6;886824.00000000000000000000000000000000000000000000000000
7;931664.00000000000000000000000000000000000000000000000000
8;935996.00000000000000000000000000000000000000000000000000
9;977456.00000000000000000000000000000000000000000000000000
10;980944.00000000000000000000000000000000000000000000000000
11;985856.00000000000000000000000000000000000000000000000000
12;990004.00000000000000000000000000000000000000000000000000
13;994172.00000000000000000000000000000000000000000000000000
14;999692.00000000000000000000000000000000000000000000000000
15;1005452.00000000000000000000000000000000000000000000000000
16;1247684.00000000000000000000000000000000000000000000000000
17;1247372.00000000000000000000000000000000000000000000000000
18;1247276.00000000000000000000000000000000000000000000000000
19;1247536.00000000000000000000000000000000000000000000000000
20;1247540.00000000000000000000000000000000000000000000000000
21;1247352.00000000000000000000000000000000000000000000000000
22;1238540.00000000000000000000000000000000000000000000000000
23;1239616.00000000000000000000000000000000000000000000000000
24;1241388.00000000000000000000000000000000000000000000000000
25;1242980.00000000000000000000000000000000000000000000000000
26;1244352.00000000000000000000000000000000000000000000000000
27;1245612.00000000000000000000000000000000000000000000000000
28;1246716.00000000000000000000000000000000000000000000000000
29;1247564.00000000000000000000000000000000000000000000000000
30;1248932.00000000000000000000000000000000000000000000000000
31;1248992.00000000000000000000000000000000000000000000000000
32;1249196.00000000000000000000000000000000000000000000000000
33;1248940.00000000000000000000000000000000000000000000000000
34;1249440.00000000000000000000000000000000000000000000000000
35;1249516.00000000000000000000000000000000000000000000000000
36;1249504.00000000000000000000000000000000000000000000000000
37;1233504.00000000000000000000000000000000000000000000000000
38;1234772.00000000000000000000000000000000000000000000000000
39;1236184.00000000000000000000000000000000000000000000000000
40;1238336.00000000000000000000000000000000000000000000000000
41;1240116.00000000000000000000000000000000000000000000000000
42;1242188.00000000000000000000000000000000000000000000000000
43;1243988.00000000000000000000000000000000000000000000000000
44;1246076.00000000000000000000000000000000000000000000000000
45;1248168.00000000000000000000000000000000000000000000000000
46;1250276.00000000000000000000000000000000000000000000000000
47;1250648.00000000000000000000000000000000000000000000000000
48;1250728.00000000000000000000000000000000000000000000000000
49;1250648.00000000000000000000000000000000000000000000000000
50;1250644.00000000000000000000000000000000000000000000000000
51;1250776.00000000000000000000000000000000000000000000000000
52;1250712.00000000000000000000000000000000000000000000000000
53;1241760.00000000000000000000000000000000000000000000000000
54;1242048.00000000000000000000000000000000000000000000000000
55;1244148.00000000000000000000000000000000000000000000000000
56;1245340.00000000000000000000000000000000000000000000000000
57;1246008.00000000000000000000000000000000000000000000000000
58;1247240.00000000000000000000000000000000000000000000000000
59;1248436.00000000000000000000000000000000000000000000000000
60;1249960.00000000000000000000000000000000000000000000000000
61;1250992.00000000000000000000000000000000000000000000000000
62;1251220.00000000000000000000000000000000000000000000000000
63;1251312.00000000000000000000000000000000000000000000000000
64;1251312.00000000000000000000000000000000000000000000000000
65;1251064.00000000000000000000000000000000000000000000000000
66;1251080.00000000000000000000000000000000000000000000000000
67;1251340.00000000000000000000000000000000000000000000000000
68;1241792.00000000000000000000000000000000000000000000000000
69;1242748.00000000000000000000000000000000000000000000000000
70;1244752.00000000000000000000000000000000000000000000000000
71;1246240.00000000000000000000000000000000000000000000000000
72;1247124.00000000000000000000000000000000000000000000000000
73;1248196.00000000000000000000000000000000000000000000000000
74;1250328.00000000000000000000000000000000000000000000000000
75;1251772.00000000000000000000000000000000000000000000000000
76;1251712.00000000000000000000000000000000000000000000000000
77;1252032.00000000000000000000000000000000000000000000000000
78;1251844.00000000000000000000000000000000000000000000000000
79;1252032.00000000000000000000000000000000000000000000000000
80;1251904.00000000000000000000000000000000000000000000000000
81;1251844.00000000000000000000000000000000000000000000000000
82;1234648.00000000000000000000000000000000000000000000000000
83;1237080.00000000000000000000000000000000000000000000000000
84;1239268.00000000000000000000000000000000000000000000000000
85;1240792.00000000000000000000000000000000000000000000000000
86;1241996.00000000000000000000000000000000000000000000000000
87;1243820.00000000000000000000000000000000000000000000000000
88;1245596.00000000000000000000000000000000000000000000000000
89;1248328.00000000000000000000000000000000000000000000000000
90;1250424.00000000000000000000000000000000000000000000000000
91;1251028.00000000000000000000000000000000000000000000000000
92;1251028.00000000000000000000000000000000000000000000000000
93;1251152.00000000000000000000000000000000000000000000000000
94;1251152.00000000000000000000000000000000000000000000000000
